RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,TrialNr,Stimuli,Session,Error
20,55,13140,81,56,1,2,2,2,15.mid,experiment,0
21,57,13433,83,79,1,2,2,2,15.mid,experiment,0
22,58,13710,81,83,1,2,2,2,15.mid,experiment,0
23,60,13990,84,80,1,2,2,2,15.mid,experiment,0
24,62,14254,81,82,1,2,2,2,15.mid,experiment,0
25,64,14527,78,79,1,2,2,2,15.mid,experiment,0
26,66,14818,79,84,1,2,2,2,15.mid,experiment,0
27,69,15103,79,83,1,2,2,2,15.mid,experiment,0
28,71,15716,79,80,1,2,2,2,15.mid,experiment,0
29,73,16984,77,57,1,2,2,2,15.mid,experiment,0
30,75,17264,77,61,1,2,2,2,15.mid,experiment,0
31,77,17539,76,54,1,2,2,2,15.mid,experiment,0
32,79,17809,76,55,1,2,2,2,15.mid,experiment,0
33,81,18134,74,57,1,2,2,2,15.mid,experiment,0
34,83,19348,79,55,1,2,2,2,15.mid,experiment,0
35,84,19914,77,62,1,2,2,2,15.mid,experiment,0
36,86,20537,76,53,1,2,2,2,15.mid,experiment,0
37,89,20803,76,56,1,2,2,2,15.mid,experiment,0
38,91,21088,76,60,1,2,2,2,15.mid,experiment,0
39,93,21362,76,60,1,2,2,2,15.mid,experiment,0
40,95,21678,81,70,1,2,2,2,15.mid,experiment,0
41,96,21954,77,83,1,2,2,2,15.mid,experiment,0
42,98,22252,76,81,1,2,2,2,15.mid,experiment,0
43,100,22516,74,81,1,2,2,2,15.mid,experiment,0
44,102,22806,76,79,1,2,2,2,15.mid,experiment,0
45,104,23074,79,81,1,2,2,2,15.mid,experiment,0
46,106,23359,74,81,1,2,2,2,15.mid,experiment,0
47,108,23631,71,75,1,2,2,2,15.mid,experiment,0
48,111,23927,72,59,1,2,2,2,15.mid,experiment,0
49,113,24206,72,55,1,2,2,2,15.mid,experiment,0
50,115,24475,74,59,1,2,2,2,15.mid,experiment,0
51,117,24748,74,63,1,2,2,2,15.mid,experiment,0
52,119,25070,76,44,1,2,2,2,15.mid,experiment,0
53,121,26278,65,60,1,2,2,2,15.mid,experiment,0
54,123,26562,65,59,1,2,2,2,15.mid,experiment,0
55,125,26844,64,53,1,2,2,2,15.mid,experiment,0
56,127,27122,64,57,1,2,2,2,15.mid,experiment,0
57,129,27455,62,47,1,2,2,2,15.mid,experiment,0
