time,event,Pitch,Velocity,MidFile,NoteNr,SubArt,SubDyn,MidFileShort,timeFixed,KeyOnOff
15654,Note Off,76,0,art_only_3,72,NA,NA,a_3,15654,0
15889,Note On,76,73,art_only_3,73,NA,NA,a_3,15889,1
15936,Note Off,76,0,art_only_3,74,NA,NA,a_3,15936,0
16169,Note On,76,76,art_only_3,75,NA,NA,a_3,16169,1
16217,Note Off,76,0,art_only_3,76,NA,NA,a_3,16217,0
16438,Note On,76,71,art_only_3,77,NA,NA,a_3,16438,1
16515,Note Off,76,0,art_only_3,78,NA,NA,a_3,16515,0
16733,Note On,81,72,art_only_3,79,NA,NA,a_3,16733,1
17024,Note On,77,67,art_only_3,80,NA,NA,a_3,17024,1
17032,Note Off,81,0,art_only_3,81,NA,NA,a_3,17032,0
17295,Note On,76,68,art_only_3,82,NA,NA,a_3,17295,1
17328,Note Off,77,0,art_only_3,83,NA,NA,a_3,17328,0
17573,Note On,74,69,art_only_3,84,NA,NA,a_3,17573,1
17584,Note Off,76,0,art_only_3,85,NA,NA,a_3,17584,0
17857,Note On,76,70,art_only_3,86,NA,NA,a_3,17857,1
17871,Note Off,74,0,art_only_3,87,NA,NA,a_3,17871,0
18138,Note On,79,69,art_only_3,88,NA,NA,a_3,18138,1
18147,Note Off,76,0,art_only_3,89,NA,NA,a_3,18147,0
18416,Note On,74,70,art_only_3,90,NA,NA,a_3,18416,1
18457,Note Off,79,0,art_only_3,91,NA,NA,a_3,18457,0
18703,Note On,71,69,art_only_3,92,NA,NA,a_3,18703,1
18714,Note Off,74,0,art_only_3,93,NA,NA,a_3,18714,0
18960,Note Off,71,0,art_only_3,94,NA,NA,a_3,18960,0
18984,Note On,72,71,art_only_3,95,NA,NA,a_3,18984,1
19025,Note Off,72,0,art_only_3,96,NA,NA,a_3,19025,0
19261,Note On,72,73,art_only_3,97,NA,NA,a_3,19261,1
19304,Note Off,72,0,art_only_3,98,NA,NA,a_3,19304,0
19549,Note On,74,73,art_only_3,99,NA,NA,a_3,19549,1
19588,Note Off,74,0,art_only_3,100,NA,NA,a_3,19588,0
19821,Note On,74,75,art_only_3,101,NA,NA,a_3,19821,1
19867,Note Off,74,0,art_only_3,102,NA,NA,a_3,19867,0
20123,Note On,76,66,art_only_3,103,NA,NA,a_3,20123,1
20696,Note Off,76,0,art_only_3,104,NA,NA,a_3,20696,0
21327,Note On,65,76,art_only_3,105,NA,NA,a_3,21327,1
21370,Note Off,65,0,art_only_3,106,NA,NA,a_3,21370,0
21611,Note On,65,74,art_only_3,107,NA,NA,a_3,21611,1
21657,Note Off,65,0,art_only_3,108,NA,NA,a_3,21657,0
21895,Note On,64,77,art_only_3,109,NA,NA,a_3,21895,1
21942,Note Off,64,0,art_only_3,110,NA,NA,a_3,21942,0
22176,Note On,64,72,art_only_3,111,NA,NA,a_3,22176,1
22238,Note Off,64,0,art_only_3,112,NA,NA,a_3,22238,0
22467,Note On,62,69,art_only_3,113,NA,NA,a_3,22467,1
23051,Note Off,62,0,art_only_3,114,NA,NA,a_3,23051,0
23608,Note On,67,74,art_only_3,115,NA,NA,a_3,23608,1
23650,Note Off,67,0,art_only_3,116,NA,NA,a_3,23650,0
23890,Note On,67,74,art_only_3,117,NA,NA,a_3,23890,1
23943,Note Off,67,0,art_only_3,118,NA,NA,a_3,23943,0
24169,Note On,71,76,art_only_3,119,NA,NA,a_3,24169,1
24229,Note Off,71,0,art_only_3,120,NA,NA,a_3,24229,0
24435,Note On,71,75,art_only_3,121,NA,NA,a_3,24435,1
24508,Note Off,71,0,art_only_3,122,NA,NA,a_3,24508,0
24715,Note On,72,77,art_only_3,123,NA,NA,a_3,24715,1
24781,Note Off,72,0,art_only_3,124,NA,NA,a_3,24781,0
24984,Note On,72,77,art_only_3,125,NA,NA,a_3,24984,1
25065,Note Off,72,0,art_only_3,126,NA,NA,a_3,25065,0
25260,Note On,73,80,art_only_3,127,NA,NA,a_3,25260,1
25344,Note Off,73,0,art_only_3,128,NA,NA,a_3,25344,0
25543,Note On,73,76,art_only_3,129,NA,NA,a_3,25543,1
25632,Note Off,73,0,art_only_3,130,NA,NA,a_3,25632,0
25831,Note On,74,78,art_only_3,131,NA,NA,a_3,25831,1
26325,Note Off,74,0,art_only_3,132,NA,NA,a_3,26325,0
26410,Note On,77,73,art_only_3,133,NA,NA,a_3,26410,1
26896,Note Off,77,0,art_only_3,134,NA,NA,a_3,26896,0
26984,Note On,76,68,art_only_3,135,NA,NA,a_3,26984,1
27463,Note Off,76,0,art_only_3,136,NA,NA,a_3,27463,0
27550,Note On,74,69,art_only_3,137,NA,NA,a_3,27550,1
27994,Note Off,74,0,art_only_3,138,NA,NA,a_3,27994,0
28153,Note On,72,71,art_only_3,139,NA,NA,a_3,28153,1
28585,Note Off,72,0,art_only_3,140,NA,NA,a_3,28585,0
28763,Note On,84,76,art_only_3,141,NA,NA,a_3,28763,1
29169,Note Off,84,0,art_only_3,142,NA,NA,a_3,29169,0
29403,Note On,84,76,art_only_3,143,NA,NA,a_3,29403,1
30050,Note Off,84,0,art_only_3,144,NA,NA,a_3,30050,0
