time,event,Pitch,Velocity,MidFile,NoteNr,SubArt,SubDyn,MidFileShort,timeFixed,KeyOnOff
8008,Note Off,81,0,high_2,38,NA,NA,h_2,8008,0
8191,Note On,81,60,high_2,39,NA,NA,h_2,8191,1
8338,Note Off,81,0,high_2,40,NA,NA,h_2,8338,0
8472,Note On,83,76,high_2,41,NA,NA,h_2,8472,1
8753,Note On,81,82,high_2,42,NA,NA,h_2,8753,1
8849,Note Off,83,0,high_2,43,NA,NA,h_2,8849,0
9017,Note On,84,88,high_2,44,NA,NA,h_2,9017,1
9060,Note Off,81,0,high_2,45,NA,NA,h_2,9060,0
9299,Note On,81,80,high_2,46,NA,NA,h_2,9299,1
9306,Note Off,84,0,high_2,47,NA,NA,h_2,9306,0
9572,Note On,78,81,high_2,48,NA,NA,h_2,9572,1
9648,Note Off,81,0,high_2,49,NA,NA,h_2,9648,0
9819,Note Off,78,0,high_2,50,NA,NA,h_2,9819,0
9837,Note On,79,81,high_2,51,NA,NA,h_2,9837,1
9954,Note Off,79,0,high_2,52,NA,NA,h_2,9954,0
10118,Note On,79,75,high_2,53,NA,NA,h_2,10118,1
10479,Note Off,79,0,high_2,54,NA,NA,h_2,10479,0
10691,Note On,79,72,high_2,55,NA,NA,h_2,10691,1
11308,Note Off,79,0,high_2,56,NA,NA,h_2,11308,0
11801,Note On,77,58,high_2,57,NA,NA,h_2,11801,1
11850,Note Off,77,0,high_2,58,NA,NA,h_2,11850,0
12077,Note On,77,56,high_2,59,NA,NA,h_2,12077,1
12124,Note Off,77,0,high_2,60,NA,NA,h_2,12124,0
12346,Note On,76,51,high_2,61,NA,NA,h_2,12346,1
12403,Note Off,76,0,high_2,62,NA,NA,h_2,12403,0
12613,Note On,76,56,high_2,63,NA,NA,h_2,12613,1
12681,Note Off,76,0,high_2,64,NA,NA,h_2,12681,0
12917,Note On,74,52,high_2,65,NA,NA,h_2,12917,1
13555,Note Off,74,0,high_2,66,NA,NA,h_2,13555,0
14003,Note On,79,60,high_2,67,NA,NA,h_2,14003,1
14435,Note Off,79,0,high_2,68,NA,NA,h_2,14435,0
14582,Note On,77,58,high_2,69,NA,NA,h_2,14582,1
15036,Note Off,77,0,high_2,70,NA,NA,h_2,15036,0
15124,Note On,76,55,high_2,71,NA,NA,h_2,15124,1
15206,Note Off,76,0,high_2,72,NA,NA,h_2,15206,0
15408,Note On,76,57,high_2,73,NA,NA,h_2,15408,1
15472,Note Off,76,0,high_2,74,NA,NA,h_2,15472,0
15685,Note On,76,58,high_2,75,NA,NA,h_2,15685,1
15757,Note Off,76,0,high_2,76,NA,NA,h_2,15757,0
15963,Note On,76,63,high_2,77,NA,NA,h_2,15963,1
16083,Note Off,76,0,high_2,78,NA,NA,h_2,16083,0
16243,Note On,81,82,high_2,79,NA,NA,h_2,16243,1
16533,Note On,77,86,high_2,80,NA,NA,h_2,16533,1
16613,Note Off,81,0,high_2,81,NA,NA,h_2,16613,0
16799,Note On,76,89,high_2,82,NA,NA,h_2,16799,1
16845,Note Off,77,0,high_2,83,NA,NA,h_2,16845,0
17076,Note On,74,86,high_2,84,NA,NA,h_2,17076,1
17095,Note Off,76,0,high_2,85,NA,NA,h_2,17095,0
17348,Note On,76,87,high_2,86,NA,NA,h_2,17348,1
17385,Note Off,74,0,high_2,87,NA,NA,h_2,17385,0
17613,Note On,79,86,high_2,88,NA,NA,h_2,17613,1
17658,Note Off,76,0,high_2,89,NA,NA,h_2,17658,0
17892,Note On,74,87,high_2,90,NA,NA,h_2,17892,1
17966,Note Off,79,0,high_2,91,NA,NA,h_2,17966,0
18173,Note On,71,74,high_2,92,NA,NA,h_2,18173,1
18190,Note Off,74,0,high_2,93,NA,NA,h_2,18190,0
18407,Note Off,71,0,high_2,94,NA,NA,h_2,18407,0
18438,Note On,72,74,high_2,95,NA,NA,h_2,18438,1
18495,Note Off,72,0,high_2,96,NA,NA,h_2,18495,0
18717,Note On,72,61,high_2,97,NA,NA,h_2,18717,1
18774,Note Off,72,0,high_2,98,NA,NA,h_2,18774,0
18975,Note On,74,60,high_2,99,NA,NA,h_2,18975,1
19031,Note Off,74,0,high_2,100,NA,NA,h_2,19031,0
19258,Note On,74,60,high_2,101,NA,NA,h_2,19258,1
19348,Note Off,74,0,high_2,102,NA,NA,h_2,19348,0
19561,Note On,76,46,high_2,103,NA,NA,h_2,19561,1
20204,Note Off,76,0,high_2,104,NA,NA,h_2,20204,0
20637,Note On,65,57,high_2,105,NA,NA,h_2,20637,1
20695,Note Off,65,0,high_2,106,NA,NA,h_2,20695,0
20912,Note On,65,53,high_2,107,NA,NA,h_2,20912,1
20981,Note Off,65,0,high_2,108,NA,NA,h_2,20981,0
21181,Note On,64,56,high_2,109,NA,NA,h_2,21181,1
21227,Note Off,64,0,high_2,110,NA,NA,h_2,21227,0
21464,Note On,64,57,high_2,111,NA,NA,h_2,21464,1
21527,Note Off,64,0,high_2,112,NA,NA,h_2,21527,0
21773,Note On,62,56,high_2,113,NA,NA,h_2,21773,1
22438,Note Off,62,0,high_2,114,NA,NA,h_2,22438,0
22811,Note On,67,53,high_2,115,NA,NA,h_2,22811,1
22866,Note Off,67,0,high_2,116,NA,NA,h_2,22866,0
23087,Note On,67,57,high_2,117,NA,NA,h_2,23087,1
23139,Note Off,67,0,high_2,118,NA,NA,h_2,23139,0
23367,Note On,71,62,high_2,119,NA,NA,h_2,23367,1
23429,Note Off,71,0,high_2,120,NA,NA,h_2,23429,0
23631,Note On,71,66,high_2,121,NA,NA,h_2,23631,1
23712,Note Off,71,0,high_2,122,NA,NA,h_2,23712,0
23896,Note On,72,73,high_2,123,NA,NA,h_2,23896,1
23973,Note Off,72,0,high_2,124,NA,NA,h_2,23973,0
24156,Note On,72,72,high_2,125,NA,NA,h_2,24156,1
24237,Note Off,72,0,high_2,126,NA,NA,h_2,24237,0
24430,Note On,73,76,high_2,127,NA,NA,h_2,24430,1
24508,Note Off,73,0,high_2,128,NA,NA,h_2,24508,0
24712,Note On,73,79,high_2,129,NA,NA,h_2,24712,1
24810,Note Off,73,0,high_2,130,NA,NA,h_2,24810,0
25006,Note On,74,96,high_2,131,NA,NA,h_2,25006,1
25440,Note Off,74,0,high_2,132,NA,NA,h_2,25440,0
25571,Note On,77,93,high_2,133,NA,NA,h_2,25571,1
25965,Note Off,77,0,high_2,134,NA,NA,h_2,25965,0
26150,Note On,76,92,high_2,135,NA,NA,h_2,26150,1
26575,Note Off,76,0,high_2,136,NA,NA,h_2,26575,0
26721,Note On,74,92,high_2,137,NA,NA,h_2,26721,1
27127,Note Off,74,0,high_2,138,NA,NA,h_2,27127,0
27275,Note On,72,94,high_2,139,NA,NA,h_2,27275,1
27721,Note Off,72,0,high_2,140,NA,NA,h_2,27721,0
27864,Note On,84,90,high_2,141,NA,NA,h_2,27864,1
28220,Note Off,84,0,high_2,142,NA,NA,h_2,28220,0
28475,Note On,84,93,high_2,143,NA,NA,h_2,28475,1
29101,Note Off,84,0,high_2,144,NA,NA,h_2,29101,0
