time,event,Pitch,Velocity,MidFile,NoteNr,SubArt,SubDyn,MidFileShort,timeFixed,KeyOnOff
2880,Note On,79,72,art_only_2,1,NA,NA,a_2,2880,1
3164,Note On,78,71,art_only_2,2,NA,NA,a_2,3164,1
3173,Note Off,79,0,art_only_2,3,NA,NA,a_2,3173,0
3437,Note Off,78,0,art_only_2,4,NA,NA,a_2,3437,0
3445,Note On,79,72,art_only_2,5,NA,NA,a_2,3445,1
3723,Note On,76,69,art_only_2,6,NA,NA,a_2,3723,1
3725,Note Off,79,0,art_only_2,7,NA,NA,a_2,3725,0
4011,Note On,72,76,art_only_2,8,NA,NA,a_2,4011,1
4026,Note Off,76,0,art_only_2,9,NA,NA,a_2,4026,0
4292,Note On,67,70,art_only_2,10,NA,NA,a_2,4292,1
4306,Note Off,72,0,art_only_2,11,NA,NA,a_2,4306,0
4369,Note Off,67,0,art_only_2,12,NA,NA,a_2,4369,0
4574,Note On,67,66,art_only_2,13,NA,NA,a_2,4574,1
4651,Note Off,67,0,art_only_2,14,NA,NA,a_2,4651,0
4863,Note On,67,69,art_only_2,15,NA,NA,a_2,4863,1
4927,Note Off,67,0,art_only_2,16,NA,NA,a_2,4927,0
5160,Note On,79,76,art_only_2,17,NA,NA,a_2,5160,1
5439,Note On,78,71,art_only_2,18,NA,NA,a_2,5439,1
5445,Note Off,79,0,art_only_2,19,NA,NA,a_2,5445,0
5712,Note On,79,70,art_only_2,20,NA,NA,a_2,5712,1
5723,Note Off,78,0,art_only_2,21,NA,NA,a_2,5723,0
5992,Note On,76,65,art_only_2,22,NA,NA,a_2,5992,1
6006,Note Off,79,0,art_only_2,23,NA,NA,a_2,6006,0
6241,Note Off,76,0,art_only_2,24,NA,NA,a_2,6241,0
6264,Note On,72,67,art_only_2,25,NA,NA,a_2,6264,1
6543,Note On,76,72,art_only_2,26,NA,NA,a_2,6543,1
6556,Note Off,72,0,art_only_2,27,NA,NA,a_2,6556,0
6820,Note On,79,72,art_only_2,28,NA,NA,a_2,6820,1
6857,Note Off,76,0,art_only_2,29,NA,NA,a_2,6857,0
7089,Note On,84,79,art_only_2,30,NA,NA,a_2,7089,1
7096,Note Off,79,0,art_only_2,31,NA,NA,a_2,7096,0
7375,Note On,83,80,art_only_2,32,NA,NA,a_2,7375,1
7441,Note Off,84,0,art_only_2,33,NA,NA,a_2,7441,0
7632,Note Off,83,0,art_only_2,34,NA,NA,a_2,7632,0
7650,Note On,81,74,art_only_2,35,NA,NA,a_2,7650,1
7726,Note Off,81,0,art_only_2,36,NA,NA,a_2,7726,0
7925,Note On,81,78,art_only_2,37,NA,NA,a_2,7925,1
7993,Note Off,81,0,art_only_2,38,NA,NA,a_2,7993,0
8191,Note On,81,79,art_only_2,39,NA,NA,a_2,8191,1
8276,Note Off,81,0,art_only_2,40,NA,NA,a_2,8276,0
8472,Note On,83,77,art_only_2,41,NA,NA,a_2,8472,1
8749,Note Off,83,0,art_only_2,42,NA,NA,a_2,8749,0
8753,Note On,81,69,art_only_2,43,NA,NA,a_2,8753,1
9017,Note On,84,68,art_only_2,44,NA,NA,a_2,9017,1
9030,Note Off,81,0,art_only_2,45,NA,NA,a_2,9030,0
9299,Note On,81,72,art_only_2,46,NA,NA,a_2,9299,1
9317,Note Off,84,0,art_only_2,47,NA,NA,a_2,9317,0
9572,Note On,78,68,art_only_2,48,NA,NA,a_2,9572,1
9600,Note Off,81,0,art_only_2,49,NA,NA,a_2,9600,0
9825,Note Off,78,0,art_only_2,50,NA,NA,a_2,9825,0
9837,Note On,79,68,art_only_2,51,NA,NA,a_2,9837,1
9996,Note Off,79,0,art_only_2,52,NA,NA,a_2,9996,0
10118,Note On,79,69,art_only_2,53,NA,NA,a_2,10118,1
10471,Note Off,79,0,art_only_2,54,NA,NA,a_2,10471,0
10691,Note On,79,72,art_only_2,55,NA,NA,a_2,10691,1
11315,Note Off,79,0,art_only_2,56,NA,NA,a_2,11315,0
11801,Note On,77,73,art_only_2,57,NA,NA,a_2,11801,1
11895,Note Off,77,0,art_only_2,58,NA,NA,a_2,11895,0
12077,Note On,77,71,art_only_2,59,NA,NA,a_2,12077,1
12156,Note Off,77,0,art_only_2,60,NA,NA,a_2,12156,0
12346,Note On,76,70,art_only_2,61,NA,NA,a_2,12346,1
12411,Note Off,76,0,art_only_2,62,NA,NA,a_2,12411,0
12613,Note On,76,73,art_only_2,63,NA,NA,a_2,12613,1
