Instance,RowNr,Key_OnOff,TimeStamp,Velocity,Pitch
8,1,1,0,80,60
8,1,0,150,64,60
8,2,1,310,80,60
8,2,0,460,64,60
8,3,1,597,80,60
8,3,0,747,64,60
8,4,1,888,80,60
8,4,0,1038,64,60
8,5,1,1189,80,60
8,5,0,1339,64,60
8,6,1,1483,80,60
8,6,0,1633,64,60
8,7,1,1761,80,60
8,7,0,1911,64,60
8,8,1,2061,80,60
8,8,0,2211,64,60
8,9,1,2367,80,60
8,9,0,2517,64,60
8,10,1,2663,80,60
8,10,0,2813,64,60
8,11,1,2943,80,60
8,11,0,3093,64,60
8,12,1,3242,80,60
8,12,0,3392,64,60
8,13,1,3536,80,60
8,13,0,3686,64,60
8,14,1,3822,80,60
8,14,0,3972,64,60
8,15,1,4111,80,60
8,15,0,4261,64,60
8,16,1,4390,80,60
8,16,0,4540,64,60
8,17,1,4685,80,60
8,17,0,4835,64,60
8,18,1,4986,80,60
8,18,0,5136,64,60
8,19,1,5259,80,60
8,19,0,5409,64,60
8,20,1,5541,80,60
8,20,0,5691,64,60
8,21,1,5840,80,60
8,21,0,5990,64,60
8,22,1,6129,80,60
8,22,0,6279,64,60
8,23,1,6418,80,60
8,23,0,6568,64,60
8,24,1,6717,80,60
8,24,0,6867,64,60
8,25,1,6988,80,60
8,25,0,7138,64,60
8,26,1,7289,80,60
8,26,0,7439,64,60
8,27,1,7582,80,60
8,27,0,7732,64,60
8,28,1,8163,80,60
8,28,0,8313,64,60
8,29,1,9345,80,60
8,29,0,9495,64,60
8,30,1,9637,80,60
8,30,0,9787,64,60
8,31,1,9924,80,60
8,31,0,10074,64,60
8,32,1,10196,80,60
8,32,0,10346,64,60
8,33,1,10518,80,60
8,33,0,10668,64,60
8,34,1,11706,80,60
8,34,0,11856,64,60
8,35,1,12303,80,60
8,35,0,12453,64,60
8,36,1,12880,80,60
8,36,0,13030,64,60
8,37,1,13159,80,60
8,37,0,13309,64,60
8,38,1,13444,80,60
8,38,0,13594,64,60
8,39,1,13721,80,60
8,39,0,13871,64,60
8,40,1,14020,80,60
8,40,0,14170,64,60
8,41,1,14312,80,60
8,41,0,14462,64,60
8,42,1,14594,80,60
8,42,0,14744,64,60
8,43,1,14872,80,60
8,43,0,15022,64,60
8,44,1,15158,80,60
8,44,0,15308,64,60
8,45,1,15436,80,60
8,45,0,15586,64,60
8,46,1,15726,80,60
8,46,0,15876,64,60
8,47,1,16008,80,60
8,47,0,16158,64,60
8,48,1,16284,80,60
8,48,0,16434,64,60
8,49,1,16566,80,60
8,49,0,16716,64,60
8,50,1,16851,80,60
8,50,0,17001,64,60
8,51,1,17130,80,60
8,51,0,17280,64,60
8,52,1,17448,80,60
8,52,0,17598,64,60
8,53,1,18626,80,60
8,53,0,18776,64,60
8,54,1,18914,80,60
8,54,0,19064,64,60
8,55,1,19199,80,60
8,55,0,19349,64,60
8,56,1,19478,80,60
8,56,0,19628,64,60
8,57,1,19795,80,60
8,57,0,19945,64,60
8,58,1,20932,80,60
8,58,0,21082,64,60
8,59,1,21219,80,60
8,59,0,21369,64,60
8,60,1,21501,80,60
8,60,0,21651,64,60
8,61,1,21778,80,60
8,61,0,21928,64,60
8,62,1,22063,80,60
8,62,0,22213,64,60
8,63,1,22341,80,60
8,63,0,22491,64,60
8,64,1,22623,80,60
8,64,0,22773,64,60
8,65,1,22910,80,60
8,65,0,23060,64,60
8,66,1,23215,80,60
8,66,0,23365,64,60
8,67,1,23823,80,60
8,67,0,23973,64,60
8,68,1,24433,80,60
8,68,0,24583,64,60
8,69,1,25013,80,60
8,69,0,25163,64,60
8,70,1,25629,80,60
8,70,0,25779,64,60
8,71,1,26225,80,60
8,71,0,26375,64,60
8,72,1,26838,80,60
8,72,0,26988,64,60
