RowNr,N,Mean,SD,Instance
1,3,1.164,0.0105830052442584,1
2,3,1.108,0.0501198563445666,1
3,3,1.27066666666667,0.091418451820917,1
4,3,1.096,0.0660908465674332,1
5,3,0.961333333333333,0.0884835201228643,1
6,3,0.166666666666667,0.00230940107675851,1
7,3,0.172,0.0346410161513775,1
8,3,0.204,0.028,1
9,3,1.08666666666667,0.0589689183666559,1
10,3,1.14,0.092,1
11,3,1.00266666666667,0.0500133315560295,1
12,3,0.956,0.16292329483533,1
13,3,1.17466666666667,0.145894939368483,1
14,3,1.20933333333333,0.014047538337137,1
15,3,0.978666666666667,0.0582866479850517,1
16,3,1.248,0.110851251684408,1
17,3,1.07733333333333,0.148018016921364,1
18,3,0.210666666666667,0.0660101002372617,1
19,3,0.212,0.100955435712992,1
20,3,0.210666666666667,0.0991429943734469,1
21,3,1.308,0.191373979422491,1
22,3,1.12666666666667,0.0825913635517257,1
23,3,1.23066666666667,0.0809279514959655,1
24,3,1.06,0.0450777106783386,1
25,3,1.128,0.0733212111192934,1
26,3,0.365333333333333,0.10440945040241,1
27,3,0.461333333333333,0.220556870972848,1
28,3,0.993333333333333,0.196665536719918,1
29,3,0.176,0.0355527776692624,1
30,3,0.204,0.0183303027798234,1
31,3,0.208,0.004,1
32,3,0.286666666666667,0.0917678229737054,1
33,3,1.59866666666667,0.18574534538807,1
34,3,1.436,0.10888526071053,1
35,3,1.312,0.0901554213566771,1
36,3,0.253333333333333,0.0680392043849231,1
37,3,0.226666666666667,0.0672111101926857,1
38,3,0.221333333333333,0.0189032625050104,1
39,3,0.174666666666667,0.0166533279957291,1
40,3,1.30933333333333,0.0546015872785154,1
41,3,1.18666666666667,0.106232449530891,1
42,3,1.06533333333333,0.0680392043849231,1
43,3,1.18533333333333,0.044959240800233,1
44,3,1.12266666666667,0.109276407944869,1
45,3,1.09333333333333,0.102319760229065,1
46,3,1.032,0.024,1
47,3,0.904,0.0461302503786832,1
48,3,0.168,0.052,1
49,3,0.261333333333333,0.0683910325505715,1
50,3,0.190666666666667,0.0189032625050104,1
51,3,0.233333333333333,0.0620107517559119,1
52,3,1.584,0.0808949936646267,1
53,3,0.186666666666667,0.0283783955383904,1
54,3,0.185333333333333,0.029484459183328,1
55,3,0.190666666666667,0.00832666399786454,1
56,3,0.212,0.0348711915483254,1
57,3,1.60533333333333,0.222866178083022,1
58,3,0.194666666666667,0.0410528115155751,1
59,3,0.212,0.014422205101856,1
60,3,0.249333333333333,0.014047538337137,1
61,3,0.349333333333333,0.0266333124739176,1
62,3,0.292,0.016,1
63,3,0.301333333333333,0.0909798512492372,1
64,3,0.334666666666667,0.0260256283945908,1
65,3,0.304,0.134580830730086,1
66,3,1.53733333333333,0.115746850209124,1
67,3,1.58933333333333,0.105248911316618,1
68,3,1.50266666666667,0.0388501394248893,1
69,3,1.54933333333333,0.154781566516602,1
70,3,1.488,0.624819974072532,1
71,3,1.14133333333333,0.412025889154229,1
72,3,2.004,0.752159557540819,1
1,3,1.17493284493285,0.10423092424267,2
2,3,1.12205128205128,0.0617948717948718,2
3,3,1.15141636141636,0.0897386582582659,2
4,3,1.01046398046398,0.0790421051125374,2
5,3,0.701037851037851,0.244568960040057,2
6,3,0.151953601953602,0.0304118512295843,2
7,3,0.144615384615385,0.00866120295079721,2
8,3,0.147838827838828,0.0201027830272469,2
9,3,1.10449328449328,0.112220924294803,2
10,3,1.09851037851038,0.0800354928489244,2
11,3,1.00179487179487,0.0558179863508439,2
12,3,1.0073137973138,0.0632323171431584,2
13,3,1.02810744810745,0.0585738147822431,2
14,3,1.02214896214896,0.125256008998238,2
15,3,1.00455433455433,0.0883367060221636,2
16,3,1.2285347985348,0.154787556666381,2
17,3,0.770476190476191,0.173184132541559,2
18,3,0.207155067155067,0.0535604833167231,2
19,3,0.208937728937729,0.0216129943128082,2
20,3,0.245494505494506,0.0544017953828182,2
21,3,1.10538461538462,0.14348462269308,2
22,3,1.04676434676435,0.0801960619705492,2
23,3,1.1496336996337,0.0442193123286659,2
24,3,1.082442002442,0.0800598983229272,2
25,3,0.936788766788767,0.290727134866255,2
26,3,0.618888888888889,0.0611313097932396,2
27,3,1.53484737484737,0.0745293104279107,2
28,3,2.40862026862027,0.303019153175071,2
29,3,0.243504273504274,0.0790818172241399,2
30,3,0.252612942612943,0.104596877713056,2
31,3,0.249157509157509,0.049477661811859,2
32,3,0.283272283272283,0.0867723303291781,2
33,3,2.21420024420024,0.18391099973725,2
34,3,1.83189255189255,0.136231776419269,2
35,3,1.617557997558,0.0413442029701049,2
36,3,0.210598290598291,0.043591503232457,2
37,3,0.194603174603175,0.0075642873380596,2
38,3,0.198388278388278,0.0371641643662715,2
39,3,0.256275946275946,0.0839200960997765,2
40,3,1.19372405372405,0.146079306289347,2
41,3,1.05610500610501,0.2240695728875,2
42,3,1.04653235653236,0.0648210114032937,2
43,3,1.02147741147741,0.109969265345877,2
44,3,1.02255189255189,0.128723422953915,2
45,3,1.21374847374847,0.213277303319842,2
46,3,1.0074358974359,0.0636501987231905,2
47,3,0.865128205128205,0.34335114179892,2
48,3,0.236605616605617,0.131735430448844,2
49,3,0.223052503052503,0.0839682317746851,2
50,3,0.237264957264957,0.0342721188201763,2
51,3,0.294017094017094,0.051062564487116,2
52,3,1.99605616605617,0.158044427962233,2
53,3,0.186825396825397,0.0186039601112671,2
54,3,0.290476190476191,0.0472821415233012,2
55,3,0.24028083028083,0.0732349804401262,2
56,3,0.254163614163614,0.0685769691624236,2
57,3,2.14830280830281,0.339786935483828,2
58,3,0.223943833943834,0.0918791460215299,2
59,3,0.18006105006105,0.0668752155406854,2
60,3,0.222832722832723,0.104524130980181,2
61,3,0.215152625152625,0.105144427877051,2
62,3,0.232271062271062,0.0847042728016585,2
63,3,0.295042735042735,0.0796319332622972,2
64,3,0.345897435897436,0.0506376175419239,2
65,3,0.373797313797314,0.08637969491969,2
66,3,1.97308913308913,0.0964861679759308,2
67,3,1.98460317460317,0.178299051529351,2
68,3,2.06349206349206,0.13599164084399,2
69,3,1.87203907203907,0.0640132746355587,2
70,3,1.87010989010989,0.178358851586773,2
71,3,1.79372405372405,0.321323527983282,2
72,3,2.76172161172161,0.0779129662013867,2
1,3,0.995777777777778,0.111857713851787,3
2,3,1.01466666666667,0.0761402215214359,3
3,3,1.17,0.145615933194139,3
4,3,1.07933333333333,0.0626843946555546,3
5,3,0.709333333333333,0.47558525348599,3
6,3,0.155777777777778,0.0147019776951316,3
7,3,0.170444444444444,0.0248044201556751,3
8,3,0.167777777777778,0.0409570687608559,3
9,3,0.994222222222222,0.103196324941741,3
10,3,1.00111111111111,0.182467450166791,3
11,3,1.07955555555556,0.0873341815056354,3
12,3,0.895333333333333,0.0823731347790852,3
13,3,1.01933333333333,0.0972076814523077,3
14,3,1.10555555555556,0.0762228700976677,3
15,3,0.941777777777778,0.0493573515106732,3
16,3,1.13266666666667,0.134615501831451,3
17,3,0.755333333333333,0.314428582246165,3
18,3,0.154666666666667,0.00611010092660779,3
19,3,0.165777777777778,0.041232852777223,3
20,3,0.249555555555556,0.0862202176170179,3
21,3,1.05911111111111,0.188629364196132,3
22,3,0.987777777777778,0.132343548444247,3
23,3,1.12533333333333,0.060044427995721,3
24,3,1.03311111111111,0.0149120880620512,3
25,3,1.06666666666667,0.0843168626867326,3
26,3,0.504666666666667,0.234728211626411,3
27,3,1.02288888888889,0.453855744743897,3
28,3,1.73866666666667,0.600217738269483,3
29,3,0.195333333333333,0.0271538824725551,3
30,3,0.226444444444444,0.101307745307352,3
31,3,0.229777777777778,0.0723612337384331,3
32,3,0.283333333333333,0.0690603600724275,3
33,3,1.87266666666667,0.57665356439836,3
34,3,1.49977777777778,0.202688960762087,3
35,3,1.48844444444444,0.24853824506353,3
36,3,0.324666666666667,0.0204287379280594,3
37,3,0.254666666666667,0.0672111101926857,3
38,3,0.246666666666667,0.06226823695379,3
39,3,0.314888888888889,0.127251864571947,3
40,3,1.15266666666667,0.0630026454471027,3
41,3,1.05511111111111,0.206719706455473,3
42,3,0.990444444444444,0.150073068623008,3
43,3,1.03622222222222,0.107344374863403,3
44,3,0.950444444444445,0.109857146297328,3
45,3,1.07688888888889,0.11688043906932,3
46,3,0.925555555555556,0.0607667062838903,3
47,3,0.669111111111111,0.391487382134304,3
48,3,0.156,0.027712812921102,3
49,3,0.198666666666667,0.0180369990112916,3
50,3,0.196,0.0729931503635787,3
51,3,0.238666666666667,0.0921158690635514,3
52,3,1.842,0.336873863634447,3
53,3,0.218444444444444,0.06568048359997,3
54,3,0.227333333333333,0.0892711226171898,3
55,3,0.188444444444444,0.0219224221424685,3
56,3,0.255777777777778,0.0762461899473114,3
57,3,1.83466666666667,0.383089197620258,3
58,3,0.217777777777778,0.0589136216406258,3
59,3,0.203111111111111,0.0506725142824362,3
60,3,0.231555555555556,0.0898921164095751,3
61,3,0.280444444444444,0.0478949467681709,3
62,3,0.334222222222222,0.0313923793536183,3
63,3,0.307333333333333,0.0751620471603411,3
64,3,0.347777777777778,0.0482785129722821,3
65,3,0.361111111111111,0.0367836517632091,3
66,3,1.66733333333333,0.201953790094005,3
67,3,1.67466666666667,0.19638058288266,3
68,3,1.69844444444444,0.231906430683999,3
69,3,1.63644444444444,0.175607306015228,3
70,3,1.526,0.338744741656605,3
71,3,1.41422222222222,0.343757882064516,3
72,3,2.082,0.308888329336024,3
1,3,1.32006837606838,0.42106906716714,4
2,3,0.997091575091575,0.122522050066997,4
3,3,1.06926251526252,0.126635991670049,4
4,3,1.17067643467643,0.116590054565055,4
5,3,0.842,0.248137058900923,4
6,3,0.307916971916972,0.059467734120096,4
7,3,0.245494505494506,0.0540945654159518,4
8,3,0.272935286935287,0.081376056825041,4
9,3,1.12419536019536,0.255334026177805,4
10,3,0.980974358974359,0.0862184281751991,4
11,3,1.03063247863248,0.0874208022661552,4
12,3,0.882800976800977,0.175899003664154,4
13,3,1.11819291819292,0.0969474477383672,4
14,3,1.12588278388278,0.198988865747262,4
15,3,0.944100122100122,0.08848600828972,4
16,3,1.15747496947497,0.102059771381904,4
17,3,0.901047619047619,0.438938246887303,4
18,3,0.225423687423687,0.147426420705754,4
19,3,0.209389499389499,0.0644845794754771,4
20,3,0.291809523809524,0.0468226741204663,4
21,3,1.10692796092796,0.126703714222194,4
22,3,1.00866422466422,0.0973402326739104,4
23,3,1.02944078144078,0.0216901356776469,4
24,3,0.903452991452991,0.110610776187936,4
25,3,0.856014652014652,0.306496975920547,4
26,3,0.32992673992674,0.0955206361227292,4
