Instance,RowNr,Key_OnOff,TimeStamp,Velocity,Pitch
5,1,1,0,85,79
5,2,1,300,91,78
5,1,0,336,85,79
5,3,1,584,90,79
5,2,0,648,91,78
5,4,1,889,85,76
5,3,0,920,90,79
5,5,1,1172,84,72
5,4,0,1244,85,76
5,5,0,1361,84,72
5,6,1,1458,50,67
5,6,0,1525,50,67
5,7,1,1752,58,67
5,7,0,1819,58,67
5,8,1,2048,65,67
5,8,0,2125,65,67
5,9,1,2342,85,79
5,10,1,2630,93,78
5,9,0,2645,85,79
5,11,1,2920,93,79
5,10,0,2938,93,78
5,12,1,3200,90,76
5,11,0,3228,93,79
5,13,1,3490,92,72
5,12,0,3516,90,76
5,14,1,3775,92,76
5,13,0,3830,92,72
5,15,1,4059,93,79
5,14,0,4136,92,76
5,16,1,4350,93,84
5,15,0,4392,93,79
5,17,1,4647,86,83
5,16,0,4752,93,84
5,17,0,4909,86,83
5,18,1,4929,67,81
5,18,0,5013,67,81
5,19,1,5214,60,81
5,19,0,5288,60,81
5,20,1,5485,77,81
5,20,0,5571,77,81
5,21,1,5792,86,83
5,22,1,6074,93,81
5,21,0,6082,86,83
5,23,1,6362,87,84
5,22,0,6391,93,81
5,24,1,6649,82,81
5,23,0,6700,87,84
5,25,1,6939,84,78
5,24,0,6981,82,81
5,26,1,7216,81,79
5,25,0,7243,84,78
5,26,0,7311,81,79
5,27,1,7541,80,79
5,27,0,7682,80,79
5,28,1,8153,79,79
5,28,0,8682,79,79
5,29,1,9352,59,77
5,29,0,9424,59,77
5,30,1,9641,59,77
5,30,0,9696,59,77
5,31,1,9915,53,76
5,31,0,9980,53,76
5,32,1,10199,52,76
5,32,0,10266,52,76
5,33,1,10531,51,74
5,33,0,11197,51,74
5,34,1,11682,60,79
5,34,0,12161,60,79
5,35,1,12279,62,77
5,35,0,12691,62,77
5,36,1,12852,56,76
5,36,0,12946,56,76
5,37,1,13139,55,76
5,37,0,13237,55,76
5,38,1,13420,57,76
5,38,0,13504,57,76
5,39,1,13707,62,76
5,39,0,13805,62,76
5,40,1,13998,72,81
5,41,1,14292,77,77
5,40,0,14336,72,81
5,42,1,14574,85,76
5,41,0,14605,77,77
5,43,1,14860,87,74
5,42,0,14877,85,76
5,44,1,15136,88,76
5,43,0,15171,87,74
5,45,1,15415,88,79
5,44,0,15437,88,76
5,46,1,15699,89,74
5,45,0,15754,88,79
5,46,0,15971,89,74
5,47,1,15987,73,71
5,47,0,16216,73,71
5,48,1,16253,63,72
5,48,0,16315,63,72
5,49,1,16542,61,72
5,49,0,16627,61,72
5,50,1,16807,64,74
5,50,0,16856,64,74
5,51,1,17097,59,74
5,51,0,17182,59,74
5,52,1,17418,46,76
5,52,0,18055,46,76
5,53,1,18588,56,65
5,53,0,18654,56,65
5,54,1,18878,59,65
5,54,0,18975,59,65
5,55,1,19170,57,64
5,55,0,19233,57,64
5,56,1,19435,52,64
5,56,0,19508,52,64
5,57,1,19780,50,62
5,57,0,20426,50,62
5,58,1,20905,58,67
5,58,0,20963,58,67
5,59,1,21198,59,67
5,59,0,21284,59,67
5,60,1,21473,59,71
5,60,0,21557,59,71
5,61,1,21757,62,71
5,61,0,21864,62,71
5,62,1,22034,64,72
5,62,0,22121,64,72
5,63,1,22321,72,72
5,63,0,22441,72,72
5,64,1,22591,74,73
5,64,0,22698,74,73
5,65,1,22883,81,73
5,65,0,23057,81,73
5,66,1,23186,100,74
5,66,0,23620,100,74
5,67,1,23771,92,77
5,67,0,24265,92,77
5,68,1,24374,90,76
5,68,0,24878,90,76
5,69,1,24982,99,74
5,69,0,25326,99,74
5,70,1,25602,98,72
5,70,0,26065,98,72
5,71,1,26242,94,84
5,71,0,26455,94,84
5,72,1,26860,88,84
5,72,0,27424,88,84
