RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,TrialNr,Stimuli,Session,Error
34,84,20870,79,64,0,2,7,2,s,pre,1
35,86,21273,77,64,0,2,7,2,s,pre,1
36,88,21682,76,64,0,2,7,2,s,pre,1
37,90,21961,76,64,0,2,7,2,s,pre,1
38,92,22270,76,64,0,2,7,2,s,pre,1
39,94,22586,76,64,0,2,7,2,s,pre,1
40,97,23267,81,64,0,2,7,2,s,pre,1
41,99,23573,77,64,0,2,7,2,s,pre,1
42,101,23838,76,64,0,2,7,2,s,pre,1
43,103,24160,74,64,0,2,7,2,s,pre,1
44,105,24480,76,64,0,2,7,2,s,pre,1
45,107,24809,79,64,0,2,7,2,s,pre,1
46,108,25071,74,64,0,2,7,2,s,pre,1
47,110,25140,71,64,0,2,7,2,s,pre,1
48,112,25441,72,64,0,2,7,2,s,pre,1
49,114,25745,72,64,0,2,7,2,s,pre,1
50,116,26072,74,64,0,2,7,2,s,pre,1
51,118,26379,74,64,0,2,7,2,s,pre,1
52,120,27273,76,64,0,2,7,2,s,pre,1
53,122,27983,65,64,0,2,7,2,s,pre,1
54,124,28287,65,64,0,2,7,2,s,pre,1
55,126,28615,64,64,0,2,7,2,s,pre,1
56,128,28948,64,64,0,2,7,2,s,pre,1
57,130,29897,62,64,0,2,7,2,s,pre,1
58,132,30554,67,64,0,2,7,2,s,pre,1
59,134,30846,67,64,0,2,7,2,s,pre,1
60,136,31177,71,64,0,2,7,2,s,pre,1
61,138,31469,71,64,0,2,7,2,s,pre,1
62,140,31785,72,64,0,2,7,2,s,pre,1
63,142,32105,72,64,0,2,7,2,s,pre,1
64,144,32419,73,64,0,2,7,2,s,pre,1
65,146,32724,73,64,0,2,7,2,s,pre,1
66,148,33628,74,64,0,2,7,2,s,pre,1
67,151,34325,77,64,0,2,7,2,s,pre,1
68,153,35027,76,64,0,2,7,2,s,pre,1
69,154,35573,74,64,0,2,7,2,s,pre,1
70,156,36023,72,64,0,2,7,2,s,pre,1
71,158,36656,84,64,0,2,7,2,s,pre,1
72,160,37033,84,64,0,2,7,2,s,pre,1
1,19,8123,79,64,0,2,9,2,s,pre,1
2,21,8371,78,64,0,2,9,2,s,pre,1
3,23,8636,79,64,0,2,9,2,s,pre,1
4,25,8862,76,64,0,2,9,2,s,pre,1
5,26,8914,72,64,0,2,9,2,s,pre,1
6,28,9153,67,64,0,2,9,2,s,pre,1
7,30,9401,67,64,0,2,9,2,s,pre,1
8,32,9642,67,64,0,2,9,2,s,pre,1
9,35,10157,79,64,0,2,9,2,s,pre,1
10,37,10398,78,64,0,2,9,2,s,pre,1
11,39,10636,79,64,0,2,9,2,s,pre,1
12,41,10877,76,64,0,2,9,2,s,pre,1
13,42,11056,72,64,0,2,9,2,s,pre,1
14,45,11354,76,64,0,2,9,2,s,pre,1
15,48,11610,79,64,0,2,9,2,s,pre,1
17,51,11871,84,64,0,2,9,2,s,pre,1
18,52,11928,83,64,0,2,9,2,s,pre,1
19,54,12140,81,64,0,2,9,2,s,pre,1
20,56,12377,81,64,0,2,9,2,s,pre,1
21,58,12608,81,64,0,2,9,2,s,pre,1
22,61,13092,83,64,0,2,9,2,s,pre,1
23,63,13292,81,64,0,2,9,2,s,pre,1
24,65,13558,84,64,0,2,9,2,s,pre,1
25,67,13794,81,64,0,2,9,2,s,pre,1
26,69,13991,78,64,0,2,9,2,s,pre,1
27,70,14028,79,64,0,2,9,2,s,pre,1
28,72,14290,79,64,0,2,9,2,s,pre,1
29,74,14743,79,64,0,2,9,2,s,pre,1
30,76,15644,77,64,0,2,9,2,s,pre,1
31,78,15881,77,64,0,2,9,2,s,pre,1
32,80,16092,76,64,0,2,9,2,s,pre,1
33,82,16313,76,64,0,2,9,2,s,pre,1
34,84,16560,74,64,0,2,9,2,s,pre,1
35,86,17395,79,64,0,2,9,2,s,pre,1
36,88,17864,77,64,0,2,9,2,s,pre,1
37,90,18367,76,64,0,2,9,2,s,pre,1
38,92,18600,76,64,0,2,9,2,s,pre,1
39,94,18821,76,64,0,2,9,2,s,pre,1
40,96,19047,76,64,0,2,9,2,s,pre,1
41,99,19506,81,64,0,2,9,2,s,pre,1
42,101,19807,77,64,0,2,9,2,s,pre,1
43,103,19955,76,64,0,2,9,2,s,pre,1
44,105,20219,74,64,0,2,9,2,s,pre,1
45,107,20393,76,64,0,2,9,2,s,pre,1
46,109,20646,79,64,0,2,9,2,s,pre,1
47,111,20846,74,64,0,2,9,2,s,pre,1
48,112,20915,71,64,0,2,9,2,s,pre,1
49,114,21077,72,64,0,2,9,2,s,pre,1
50,116,21305,72,64,0,2,9,2,s,pre,1
51,118,21521,74,64,0,2,9,2,s,pre,1
52,120,21758,74,64,0,2,9,2,s,pre,1
53,122,22010,76,64,0,2,9,2,s,pre,1
54,124,22850,65,64,0,2,9,2,s,pre,1
55,126,23071,65,64,0,2,9,2,s,pre,1
56,128,23287,64,64,0,2,9,2,s,pre,1
57,130,23514,64,64,0,2,9,2,s,pre,1
58,132,23771,62,64,0,2,9,2,s,pre,1
59,134,24643,67,64,0,2,9,2,s,pre,1
60,136,24837,67,64,0,2,9,2,s,pre,1
61,138,25066,71,64,0,2,9,2,s,pre,1
62,140,25293,71,64,0,2,9,2,s,pre,1
63,142,25510,72,64,0,2,9,2,s,pre,1
64,144,25703,72,64,0,2,9,2,s,pre,1
65,146,25912,73,64,0,2,9,2,s,pre,1
66,148,26123,73,64,0,2,9,2,s,pre,1
67,150,26380,74,64,0,2,9,2,s,pre,1
68,152,26819,77,64,0,2,9,2,s,pre,1
69,154,27221,76,64,0,2,9,2,s,pre,1
70,156,27623,74,64,0,2,9,2,s,pre,1
71,158,28077,72,64,0,2,9,2,s,pre,1
72,160,28495,84,64,0,2,9,2,s,pre,1
73,162,29018,84,64,0,2,9,2,s,pre,1
