RowNr,N,Mean,SD,Instance
1,3,1.03937728937729,0.143899778358209,1
2,3,0.976312576312576,0.0815644352173025,1
3,3,1.09004884004884,0.102104269652771,1
4,3,1.15058608058608,0.0838871265891238,1
5,3,1.07208791208791,0.0800290773546443,1
6,3,0.273650793650794,0.127068226119637,1
7,3,0.247252747252747,0.0967837105995441,1
8,3,0.211941391941392,0.0890100242640553,1
9,3,0.955873015873016,0.0921454205787552,1
10,3,1.00930402930403,0.0976443554876367,1
11,3,0.998107448107448,0.0496040533405775,1
12,3,1.01286935286935,0.039750886947338,1
13,3,1.05716727716728,0.104269162766018,1
14,3,1.05462759462759,0.0604078097680392,1
15,3,1.05336996336996,0.14939439528965,1
16,3,1.21128205128205,0.250932907624454,1
17,3,1.00543345543346,0.0692356369137177,1
18,3,0.304407814407814,0.151179072230209,1
19,3,0.272222222222222,0.105847549351431,1
20,3,0.511343101343101,0.411435042184104,1
21,3,0.96979242979243,0.0261956073083599,1
22,3,0.94998778998779,0.0756978148787132,1
23,3,1.15460317460317,0.048058291639567,1
24,3,1.08893772893773,0.0870902057682027,1
25,3,1.04798534798535,0.017028042929186,1
26,3,0.530769230769231,0.23594704049248,1
27,3,1.18184371184371,0.335146628407855,1
28,3,2.44702075702076,0.153917140143801,1
29,3,0.330989010989011,0.153085495264717,1
30,3,0.500903540903541,0.407482976206884,1
31,3,0.275006105006105,0.116919532829166,1
32,3,0.571282051282051,0.515667992001653,1
33,3,2.39781440781441,0.466769136617559,1
34,3,1.61376068376068,0.41327195680124,1
35,3,1.53588522588523,0.438515088386632,1
36,3,0.33021978021978,0.065625744312948,1
37,3,0.295457875457875,0.113352670780197,1
38,3,0.289108669108669,0.11256501046405,1
39,3,0.332637362637363,0.130052070486082,1
40,3,1.08919413919414,0.108417947256985,1
41,3,1.07949938949939,0.138439831686748,1
42,3,1.03308913308913,0.0546522642529007,1
43,3,1.01186813186813,0.124565053911653,1
44,3,0.974664224664225,0.0739563281905516,1
45,3,1.15416361416361,0.0919341337512257,1
46,3,1.03737484737485,0.148684636615095,1
47,3,0.957667887667888,0.135858698967194,1
48,3,0.289230769230769,0.107858236030231,1
49,3,0.543064713064713,0.524338151673924,1
50,3,0.328498168498169,0.19063111479251,1
51,3,0.586056166056166,0.51177790578384,1
52,3,2.09247863247863,0.29076169362697,1
53,3,0.30023199023199,0.121711102500282,1
54,3,0.527557997557998,0.424823100460129,1
55,3,0.283211233211233,0.130053697137909,1
56,3,0.511257631257631,0.369345667797279,1
57,3,2.09052503052503,0.163335864858072,1
58,3,0.341770451770452,0.105652813741651,1
59,3,0.518559218559219,0.427660673011798,1
60,3,0.305995115995116,0.168959713206862,1
61,3,0.487484737484737,0.374304147747761,1
62,3,0.330744810744811,0.179637278695221,1
63,3,0.545091575091575,0.466737430014774,1
64,3,0.378498168498169,0.179347418861577,1
65,3,0.673907203907204,0.55980723304139,1
66,3,1.31125763125763,0.266812428296111,1
67,3,1.49410256410256,0.295799766131847,1
68,3,1.72484737484737,0.495824484772749,1
69,3,1.57288156288156,0.43212864591945,1
70,3,1.49985347985348,0.400088593283135,1
71,3,1.16063492063492,0.372611466021556,1
72,3,1.96119658119658,0.470791319333578,1
1,3,1.01374847374847,0.0599684752764922,2
2,3,0.915836385836386,0.00745457994552133,2
3,3,0.91945054945055,0.133175766294369,2
4,3,0.996202686202686,0.0601875123361812,2
5,3,0.918888888888889,0.200362671928538,2
6,3,0.364175824175824,0.246497808261358,2
7,3,0.226568986568987,0.140999689983411,2
8,3,0.207997557997558,0.0694514413681825,2
9,3,0.980989010989011,0.0706435969145349,2
10,3,0.977875457875458,0.121585504036567,2
11,3,0.901599511599512,0.0572971563502175,2
12,3,0.845738705738706,0.117532684547784,2
13,3,0.967533577533577,0.152852891384709,2
14,3,1.04350427350427,0.0905218280987145,2
15,3,0.94020757020757,0.186201455989851,2
16,3,1.08339438339438,0.329820139614927,2
17,3,0.916800976800977,0.133888998985507,2
18,3,0.313492063492064,0.14305756736661,2
19,3,0.236178266178266,0.108236126201278,2
20,3,0.305360195360195,0.137200687599862,2
21,3,0.866141636141636,0.152554126086279,2
22,3,0.855824175824176,0.143400338562783,2
23,3,1.04258852258852,0.146804583498613,2
24,3,0.96973137973138,0.208947567997986,2
25,3,1.00997557997558,0.0865934091758965,2
26,3,0.343846153846154,0.174996552602314,2
27,3,0.681147741147741,0.168912793468896,2
28,3,2.37628815628816,0.342138349356526,2
29,3,0.362246642246642,0.129481564832256,2
30,3,0.482515262515263,0.442339568138796,2
31,3,0.276959706959707,0.136895238989122,2
32,3,0.682747252747253,0.524507927292983,2
33,3,2.29168498168498,0.290468815873942,2
34,3,1.83275946275946,0.341409698506367,2
35,3,1.67363858363858,0.364297234118105,2
36,3,0.317155067155067,0.123107489735923,2
37,3,0.349047619047619,0.179455117866042,2
38,3,0.248302808302808,0.0988560834560094,2
39,3,0.26007326007326,0.123731470725674,2
40,3,0.945946275946276,0.233662817995712,2
41,3,0.881440781440782,0.218957658929746,2
42,3,0.858229548229548,0.241680085971968,2
43,3,0.892527472527473,0.265257284717108,2
44,3,0.898840048840049,0.319039856273202,2
45,3,0.961269841269841,0.270587301253967,2
46,3,0.817704517704518,0.218336630605794,2
47,3,0.841062271062271,0.144695891690351,2
48,3,0.297606837606838,0.116092516140559,2
49,3,0.502039072039072,0.472997886544277,2
50,3,0.302002442002442,0.185774550529053,2
51,3,0.634395604395604,0.510066496953079,2
52,3,2.19225885225885,0.443924468063945,2
53,3,0.34968253968254,0.0707286107092882,2
54,3,0.580634920634921,0.408781534758465,2
55,3,0.245897435897436,0.162108117364016,2
56,3,0.658803418803419,0.495516325886389,2
57,3,2.21031746031746,0.332502503473518,2
58,3,0.260952380952381,0.042214079074858,2
59,3,0.66970695970696,0.35273863146038,2
60,3,0.328681318681319,0.0724422020660632,2
61,3,0.579230769230769,0.356339863695206,2
62,3,0.364102564102564,0.0949756880894981,2
63,3,0.654493284493285,0.459240947536863,2
64,3,0.385518925518926,0.139276172729437,2
65,3,0.739157509157509,0.49086056360583,2
66,3,1.35045177045177,0.489594665225452,2
67,3,1.8653601953602,0.485742291046917,2
68,3,1.86404151404151,0.452627668236405,2
69,3,1.36230769230769,0.581056121764931,2
70,3,1.35815628815629,0.377768280171032,2
71,3,0.613223443223443,0.238962475252682,2
72,3,1.68500610500611,0.958790352573924,2
1,3,1.01133333333333,0.134225349485276,3
2,3,0.954,0.216674871639514,3
3,3,0.916888888888889,0.0468820426808168,3
4,3,0.904444444444444,0.127250118241959,3
5,3,0.973333333333333,0.164249133263399,3
6,3,0.305777777777778,0.0583679262507656,3
7,3,0.231333333333333,0.0884106579799316,3
8,3,0.330222222222222,0.0613924835548867,3
9,3,1.01488888888889,0.141368444276073,3
10,3,0.927333333333333,0.152989469499629,3
11,3,0.964666666666667,0.0116809436452902,3
12,3,0.876888888888889,0.132573389877847,3
13,3,0.970222222222222,0.0500236980877101,3
14,3,0.981555555555556,0.165470820970323,3
15,3,0.920888888888889,0.178238708021117,3
16,3,1.02822222222222,0.256052367329058,3
17,3,0.974222222222222,0.125193775729792,3
18,3,0.190444444444444,0.0450497667195012,3
19,3,0.160666666666667,0.0229298446958931,3
20,3,0.466888888888889,0.416135839644985,3
21,3,0.959555555555556,0.0776354252854923,3
22,3,0.952666666666667,0.0979863936132632,3
23,3,0.963777777777778,0.0837624507052423,3
24,3,0.910444444444444,0.103551025175103,3
25,3,1.014,0.116185675154518,3
26,3,0.304222222222222,0.0886198706920828,3
27,3,1.25088888888889,0.325405957285722,3
28,3,1.71488888888889,0.172028852015951,3
29,3,0.256888888888889,0.0965178931789526,3
30,3,0.497555555555556,0.422469109105208,3
31,3,0.248666666666667,0.0740480324594186,3
32,3,0.523333333333333,0.43895076919602,3
33,3,1.938,0.44236083813004,3
34,3,1.79688888888889,0.566831479300441,3
35,3,1.56377777777778,0.429385262559981,3
36,3,0.288,0.0993131970641924,3
37,3,0.300888888888889,0.104520775889737,3
38,3,0.292,0.0834053022561782,3
39,3,0.338888888888889,0.141198573070117,3
40,3,1.022,0.0753864119792891,3
41,3,0.99,0.095626588585207,3
42,3,0.990888888888889,0.128720771583443,3
43,3,0.87,0.274043792120894,3
44,3,0.944,0.114751906302248,3
45,3,1.016,0.164456005599606,3
46,3,0.956444444444444,0.123792538517443,3
47,3,0.779111111111111,0.363431383304153,3
48,3,0.241555555555556,0.0929906407078651,3
49,3,0.756,0.528607394743753,3
50,3,0.259111111111111,0.108095294035368,3
51,3,0.747777777777778,0.509098695226654,3
52,3,1.91177777777778,0.250861921589754,3
53,3,0.185777777777778,0.0442233389027073,3
54,3,0.530444444444445,0.393861979961584,3
55,3,0.256222222222222,0.073685015311673,3
56,3,0.532444444444444,0.446430451636252,3
57,3,1.822,0.286571301967087,3
58,3,0.226,0.050257116687866,3
59,3,0.534444444444445,0.411370788858331,3
60,3,0.190222222222222,0.0502895320821047,3
61,3,0.564222222222222,0.391385194367864,3
62,3,0.273333333333333,0.0296273147243853,3
63,3,0.589111111111111,0.359178280296898,3
64,3,0.324888888888889,0.0247775286484735,3
65,3,0.558444444444445,0.456428810724366,3
66,3,1.81444444444444,0.489470613501446,3
67,3,1.96088888888889,0.403721759704947,3
68,3,1.938,0.418540851583743,3
69,3,1.87111111111111,0.466301444386608,3
70,3,1.95622222222222,0.663022149230605,3
71,3,1.17955555555556,0.310011708261574,3
72,3,1.64888888888889,0.370005004971154,3
1,3,0.877704517704518,0.0670952025324099,4
2,3,0.847374847374847,0.0932281735836014,4
3,3,0.943785103785104,0.185715464566753,4
4,3,0.922588522588523,0.151150100475737,4
5,3,0.736630036630037,0.275511741187185,4
6,3,0.426776556776557,0.282574138370121,4
7,3,0.223577533577534,0.0724088119232386,4
8,3,0.261379731379731,0.174974190629067,4
9,3,0.923675213675214,0.0956641662159167,4
10,3,0.852808302808303,0.0595391057644871,4
11,3,0.871697191697192,0.169674605229543,4
12,3,0.866617826617827,0.202036958685723,4
13,3,0.851343101343101,0.28755279227448,4
14,3,0.856068376068376,0.15281757296547,4
15,3,0.872454212454212,0.181214189005232,4
16,3,0.879010989010989,0.282158960940378,4
17,3,0.92971916971917,0.107630681411328,4
18,3,0.348791208791209,0.235013028267157,4
19,3,0.352112332112332,0.224177408279655,4
20,3,0.240586080586081,0.0966719965440074,4
21,3,0.834603174603175,0.181055317421893,4
22,3,0.667289377289377,0.213148823446944,4
23,3,0.893052503052503,0.222680950203444,4
24,3,0.713736263736264,0.322991585001538,4
25,3,0.861074481074481,0.143417373054374,4
26,3,0.367765567765568,0.163344423010562,4
27,3,0.874945054945055,0.42168173454319,4
28,3,2.5903663003663,0.332243694617889,4
29,3,0.277789987789988,0.10626986845074,4
30,3,0.528168498168498,0.343477408083185,4
31,3,0.256385836385836,0.162415353262708,4
32,3,0.588229548229548,0.414190298947977,4
33,3,2.13517704517705,0.558333417543761,4
34,3,1.59042735042735,0.418729908078407,4
35,3,1.48181929181929,0.370457151229049,4
36,3,0.299328449328449,0.128757128416094,4
37,3,0.368791208791209,0.239172847388299,4
