Instance,RowNr,Key_OnOff,TimeStamp,Velocity,Pitch
8,1,1,0,62,79
8,1,0,73,62,79
8,2,1,292,69,78
8,2,0,362,69,78
8,3,1,582,68,79
8,3,0,631,68,79
8,4,1,863,66,76
8,4,0,906,66,76
8,5,1,1151,73,72
8,5,0,1197,73,72
8,6,1,1434,64,67
8,6,0,1491,64,67
8,7,1,1711,68,67
8,7,0,1779,68,67
8,8,1,1999,70,67
8,8,0,2073,70,67
8,9,1,2292,70,79
8,9,0,2368,70,79
8,10,1,2577,70,78
8,10,0,2675,70,78
8,11,1,2847,71,79
8,11,0,2944,71,79
8,12,1,3137,69,76
8,12,0,3217,69,76
8,13,1,3417,72,72
8,13,0,3543,72,72
8,14,1,3703,70,76
8,14,0,3795,70,76
8,15,1,3973,72,79
8,15,0,4039,72,79
8,16,1,4257,76,84
8,16,0,4350,76,84
8,17,1,4544,79,83
8,17,0,4612,79,83
8,18,1,4834,68,81
8,18,0,4885,68,81
8,19,1,5104,66,81
8,19,0,5162,66,81
8,20,1,5376,69,81
8,20,0,5439,69,81
8,21,1,5663,69,83
8,21,0,5740,69,83
8,22,1,5939,70,81
8,22,0,5997,70,81
8,23,1,6225,70,84
8,23,0,6310,70,84
8,24,1,6492,71,81
8,24,0,6546,71,81
8,25,1,6770,68,78
8,25,0,6881,68,78
8,26,1,7058,69,79
8,26,0,7144,69,79
8,27,1,7347,71,79
8,27,0,7457,71,79
8,28,1,7936,67,79
8,28,0,8125,67,79
8,29,1,9146,62,77
8,29,0,9245,62,77
8,30,1,9422,61,77
8,30,0,9502,61,77
8,31,1,9705,65,76
8,31,0,9761,65,76
8,32,1,9976,61,76
8,32,0,10054,61,76
8,33,1,10296,63,74
8,33,0,10742,63,74
8,34,1,11409,69,79
8,34,0,11599,69,79
8,35,1,11985,68,77
8,35,0,12150,68,77
8,36,1,12567,61,76
8,36,0,12664,61,76
8,37,1,12847,61,76
8,37,0,12902,61,76
8,38,1,13115,60,76
8,38,0,13171,60,76
8,39,1,13391,63,76
8,39,0,13473,63,76
8,40,1,13678,64,81
8,40,0,13751,64,81
8,41,1,13957,66,77
8,41,0,14010,66,77
8,42,1,14228,64,76
8,42,0,14287,64,76
8,43,1,14497,69,74
8,43,0,14577,69,74
8,44,1,14769,69,76
8,44,0,14844,69,76
8,45,1,15046,71,79
8,45,0,15135,71,79
8,46,1,15319,68,74
8,46,0,15398,68,74
8,47,1,15608,61,71
8,47,0,15675,61,71
8,48,1,15876,67,72
8,48,0,15931,67,72
8,49,1,16151,64,72
8,49,0,16208,64,72
8,50,1,16428,67,74
8,50,0,16486,67,74
8,51,1,16703,64,74
8,51,0,16759,64,74
8,52,1,17025,60,76
8,52,0,17470,60,76
8,53,1,18226,62,65
8,53,0,18319,62,65
8,54,1,18511,59,65
8,54,0,18606,59,65
8,55,1,18791,64,64
8,55,0,18849,64,64
8,56,1,19065,62,64
8,56,0,19132,62,64
8,57,1,19385,59,62
8,57,0,19967,59,62
8,58,1,20518,67,67
8,58,0,20618,67,67
8,59,1,20802,68,67
8,59,0,20889,68,67
8,60,1,21085,72,71
8,60,0,21149,72,71
8,61,1,21360,71,71
8,61,0,21463,71,71
8,62,1,21627,74,72
8,62,0,21703,74,72
8,63,1,21894,70,72
8,63,0,21996,70,72
8,64,1,22168,74,73
8,64,0,22264,74,73
8,65,1,22451,70,73
8,65,0,22539,70,73
8,66,1,22744,77,74
8,66,0,23101,77,74
8,67,1,23324,76,77
8,67,0,23579,76,77
8,68,1,23922,75,76
8,68,0,24193,75,76
8,69,1,24504,75,74
8,69,0,24857,75,74
8,70,1,25102,73,72
8,70,0,25461,73,72
8,71,1,25693,71,84
8,71,0,25838,71,84
8,72,1,26338,71,84
8,72,0,26724,71,84
