Instance,RowNr,Key_OnOff,TimeStamp,Velocity,Pitch
3,1,1,0,66,79
3,1,0,142,66,79
3,2,1,299,64,78
3,2,0,367,64,78
3,3,1,600,67,79
3,3,0,722,67,79
3,4,1,893,65,76
3,4,0,963,65,76
3,5,1,1188,66,72
3,5,0,1360,66,72
3,6,1,1470,61,67
3,6,0,1555,61,67
3,7,1,1773,64,67
3,7,0,1846,64,67
3,8,1,2057,65,67
3,8,0,2142,65,67
3,9,1,2362,72,79
3,9,0,2492,72,79
3,10,1,2662,67,78
3,10,0,2787,67,78
3,11,1,2954,67,79
3,11,0,3081,67,79
3,12,1,3240,69,76
3,12,0,3305,69,76
3,13,1,3533,68,72
3,13,0,3719,68,72
3,14,1,3829,68,76
3,14,0,3923,68,76
3,15,1,4117,69,79
3,15,0,4206,69,79
3,16,1,4406,71,84
3,16,0,4532,71,84
3,17,1,4702,66,83
3,17,0,4925,66,83
3,18,1,5002,64,81
3,18,0,5052,64,81
3,19,1,5279,65,81
3,19,0,5327,65,81
3,20,1,5564,60,81
3,20,0,5635,60,81
3,21,1,5848,65,83
3,21,0,5984,65,83
3,22,1,6138,67,81
3,22,0,6196,67,81
3,23,1,6425,66,84
3,23,0,6562,66,84
3,24,1,6710,66,81
3,24,0,6788,66,81
3,25,1,7004,68,78
3,26,1,7285,66,79
3,25,0,7314,68,78
3,26,0,7346,66,79
3,27,1,7595,61,79
3,27,0,7728,61,79
3,28,1,8166,59,79
3,28,0,8298,59,79
3,29,1,9358,68,77
3,29,0,9452,68,77
3,30,1,9648,66,77
3,30,0,9722,66,77
3,31,1,9936,60,76
3,31,0,10000,60,76
3,32,1,10227,61,76
3,32,0,10325,61,76
3,33,1,10548,60,74
3,33,0,10711,60,74
3,34,1,11712,66,79
3,34,0,11942,66,79
3,35,1,12291,67,77
3,35,0,12512,67,77
3,36,1,12866,68,76
3,36,0,12967,68,76
3,37,1,13161,64,76
3,37,0,13233,64,76
3,38,1,13449,62,76
3,38,0,13535,62,76
3,39,1,13739,67,76
3,39,0,13815,67,76
3,40,1,14032,74,81
3,40,0,14232,74,81
3,41,1,14325,66,77
3,41,0,14387,66,77
3,42,1,14605,66,76
3,42,0,14673,66,76
3,43,1,14896,62,74
3,43,0,14949,62,74
3,44,1,15158,68,76
3,44,0,15303,68,76
3,45,1,15461,62,79
3,45,0,15515,62,79
3,46,1,15741,64,74
3,46,0,15811,64,74
3,47,1,16031,57,71
3,47,0,16092,57,71
3,48,1,16309,67,72
3,48,0,16381,67,72
3,49,1,16589,66,72
3,49,0,16691,66,72
3,50,1,16874,68,74
3,50,0,16926,68,74
3,51,1,17162,66,74
3,51,0,17251,66,74
3,52,1,17471,57,76
3,52,0,17669,57,76
3,53,1,18681,72,65
3,53,0,18759,72,65
3,54,1,18962,71,65
3,54,0,19069,71,65
3,55,1,19258,66,64
3,55,0,19314,66,64
3,56,1,19562,68,64
3,56,0,19656,68,64
3,57,1,19872,64,62
3,57,0,20064,64,62
3,58,1,21021,75,67
3,58,0,21085,75,67
3,59,1,21308,72,67
3,59,0,21392,72,67
3,60,1,21600,73,71
3,60,0,21661,73,71
3,61,1,21874,72,71
3,61,0,21946,72,71
3,62,1,22157,74,72
3,62,0,22199,74,72
3,63,1,22437,82,72
3,63,0,22495,82,72
3,64,1,22714,78,73
3,64,0,22808,78,73
3,65,1,23001,77,73
3,65,0,23084,77,73
3,66,1,23301,80,74
3,66,0,23547,80,74
3,67,1,23882,76,77
3,67,0,24138,76,77
3,68,1,24469,70,76
3,68,0,24714,70,76
3,69,1,25036,73,74
3,69,0,25292,73,74
3,70,1,25636,73,72
3,70,0,25928,73,72
3,71,1,26230,69,84
3,71,0,26427,69,84
3,72,1,26848,66,84
3,72,0,27081,66,84
