Instance,RowNr,Key_OnOff,TimeStamp,Velocity,Pitch
8,1,1,0,61,79
8,2,1,289,67,78
8,1,0,294,61,79
8,2,0,563,67,78
8,3,1,576,67,79
8,3,0,862,67,79
8,4,1,866,64,76
8,5,1,1139,73,72
8,4,0,1151,64,76
8,5,0,1413,73,72
8,6,1,1415,72,67
8,6,0,1485,72,67
8,7,1,1691,74,67
8,7,0,1759,74,67
8,8,1,1964,72,67
8,8,0,2123,72,67
8,9,1,2255,69,79
8,10,1,2535,69,78
8,9,0,2544,69,79
8,11,1,2816,73,79
8,10,0,2818,69,78
8,12,1,3086,66,76
8,11,0,3108,73,79
8,12,0,3343,66,76
8,13,1,3367,76,72
8,14,1,3639,69,76
8,13,0,3655,76,72
8,15,1,3915,75,79
8,14,0,3940,69,76
8,15,0,4177,75,79
8,16,1,4196,72,84
8,16,0,4475,72,84
8,17,1,4480,76,83
8,18,1,4749,72,81
8,17,0,4751,76,83
8,18,0,4804,72,81
8,19,1,5015,71,81
8,19,0,5074,71,81
8,20,1,5281,76,81
8,20,0,5433,76,81
8,21,1,5576,72,83
8,22,1,5849,73,81
8,21,0,5856,72,83
8,22,0,6113,73,81
8,23,1,6124,72,84
8,24,1,6401,72,81
8,23,0,6416,72,84
8,24,0,6686,72,81
8,25,1,6692,74,78
8,26,1,6969,73,79
8,25,0,6990,74,78
8,26,0,7069,73,79
8,27,1,7278,72,79
8,27,0,7614,72,79
8,28,1,7891,64,79
8,28,0,8540,64,79
8,29,1,9110,63,77
8,29,0,9177,63,77
8,30,1,9391,69,77
8,30,0,9527,69,77
8,31,1,9661,69,76
8,31,0,9738,69,76
8,32,1,9934,72,76
8,32,0,10087,72,76
8,33,1,10246,71,74
8,33,0,10939,71,74
8,34,1,11395,73,79
8,34,0,11923,73,79
8,35,1,11978,73,77
8,35,0,12468,73,77
8,36,1,12530,72,76
8,36,0,12621,72,76
8,37,1,12812,71,76
8,37,0,12901,71,76
8,38,1,13089,70,76
8,38,0,13163,70,76
8,39,1,13363,69,76
8,39,0,13502,69,76
8,40,1,13649,69,81
8,41,1,13930,66,77
8,40,0,13959,69,81
8,42,1,14211,68,76
8,41,0,14223,66,77
8,42,0,14481,68,76
8,43,1,14482,70,74
8,43,0,14741,70,74
8,44,1,14749,70,76
8,44,0,15009,70,76
8,45,1,15020,68,79
8,46,1,15293,68,74
8,45,0,15308,68,79
8,46,0,15566,68,74
8,47,1,15571,69,71
8,47,0,15796,69,71
8,48,1,15829,73,72
8,48,0,15907,73,72
8,49,1,16108,71,72
8,49,0,16240,71,72
8,50,1,16368,71,74
8,50,0,16439,71,74
8,51,1,16649,71,74
8,51,0,16787,71,74
8,52,1,16951,65,76
8,52,0,17587,65,76
8,53,1,18134,71,65
8,53,0,18217,71,65
8,54,1,18413,71,65
8,54,0,18546,71,65
8,55,1,18697,66,64
8,55,0,18746,66,64
8,56,1,18960,71,64
8,56,0,19109,71,64
8,57,1,19290,70,62
8,57,0,19917,70,62
8,58,1,20418,76,67
8,58,0,20501,76,67
8,59,1,20700,68,67
8,59,0,20843,68,67
8,60,1,20963,73,71
8,60,0,21022,73,71
8,61,1,21239,73,71
8,61,0,21402,73,71
8,62,1,21512,76,72
8,62,0,21603,76,72
8,63,1,21782,79,72
8,63,0,21943,79,72
8,64,1,22045,80,73
8,64,0,22136,80,73
8,65,1,22320,78,73
8,65,0,22478,78,73
8,66,1,22606,84,74
8,66,0,23143,84,74
8,67,1,23174,75,77
8,67,0,23742,75,77
8,68,1,23751,73,76
8,68,0,24299,73,76
8,69,1,24322,78,74
8,69,0,24833,78,74
8,70,1,24922,75,72
8,70,0,25394,75,72
8,71,1,25527,71,84
8,71,0,25793,71,84
8,72,1,26128,73,84
8,72,0,26650,73,84
