NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,79,70,1,2,120,12,0,3,non-expression,,black.png,0
18,255,78,68,1,2,120,12,0,3,non-expression,,black.png,0
19,261,79,64,0,2,120,12,0,3,non-expression,,black.png,0
20,465,79,72,1,2,120,12,0,3,non-expression,,black.png,0
21,506,78,64,0,2,120,12,0,3,non-expression,,black.png,0
22,685,76,74,1,2,120,12,0,3,non-expression,,black.png,0
23,705,79,64,0,2,120,12,0,3,non-expression,,black.png,0
24,931,72,76,1,2,120,12,0,3,non-expression,,black.png,0
25,961,76,64,0,2,120,12,0,3,non-expression,,black.png,0
26,1170,67,79,1,2,120,12,0,3,non-expression,,black.png,0
27,1189,72,64,0,2,120,12,0,3,non-expression,,black.png,0
28,1255,67,64,0,2,120,12,0,3,non-expression,,black.png,0
29,1419,67,73,1,2,120,12,0,3,non-expression,,black.png,0
30,1476,67,64,0,2,120,12,0,3,non-expression,,black.png,0
31,1650,67,72,1,2,120,12,0,3,non-expression,,black.png,0
32,1727,67,64,0,2,120,12,0,3,non-expression,,black.png,0
33,1893,79,70,1,2,120,12,0,3,non-expression,,black.png,0
34,2116,78,69,1,2,120,12,0,3,non-expression,,black.png,0
35,2122,79,64,0,2,120,12,0,3,non-expression,,black.png,0
36,2349,79,69,1,2,120,12,0,3,non-expression,,black.png,0
37,2385,78,64,0,2,120,12,0,3,non-expression,,black.png,0
38,2556,79,64,0,2,120,12,0,3,non-expression,,black.png,0
39,2561,76,69,1,2,120,12,0,3,non-expression,,black.png,0
40,2800,72,72,1,2,120,12,0,3,non-expression,,black.png,0
41,2806,76,64,0,2,120,12,0,3,non-expression,,black.png,0
42,3029,76,67,1,2,120,12,0,3,non-expression,,black.png,0
43,3035,72,64,0,2,120,12,0,3,non-expression,,black.png,0
44,3253,79,72,1,2,120,12,0,3,non-expression,,black.png,0
45,3286,76,64,0,2,120,12,0,3,non-expression,,black.png,0
46,3483,79,64,0,2,120,12,0,3,non-expression,,black.png,0
47,3489,84,69,1,2,120,12,0,3,non-expression,,black.png,0
48,3750,83,68,1,2,120,12,0,3,non-expression,,black.png,0
49,3777,84,64,0,2,120,12,0,3,non-expression,,black.png,0
50,3975,81,78,1,2,120,12,0,3,non-expression,,black.png,0
51,3993,83,64,0,2,120,12,0,3,non-expression,,black.png,0
52,4052,81,64,0,2,120,12,0,3,non-expression,,black.png,0
53,4218,81,83,1,2,120,12,0,3,non-expression,,black.png,0
54,4283,81,64,0,2,120,12,0,3,non-expression,,black.png,0
55,4441,81,75,1,2,120,12,0,3,non-expression,,black.png,0
56,4554,81,64,0,2,120,12,0,3,non-expression,,black.png,0
57,4677,83,71,1,2,120,12,0,3,non-expression,,black.png,0
58,4886,83,64,0,2,120,12,0,3,non-expression,,black.png,0
59,4893,81,68,1,2,120,12,0,3,non-expression,,black.png,0
60,5140,81,64,0,2,120,12,0,3,non-expression,,black.png,0
61,5153,84,70,1,2,120,12,0,3,non-expression,,black.png,0
62,5541,81,80,1,2,120,12,0,3,non-expression,,black.png,0
63,5592,84,64,0,2,120,12,0,3,non-expression,,black.png,0
64,5794,78,78,1,2,120,12,0,3,non-expression,,black.png,0
65,5808,81,64,0,2,120,12,0,3,non-expression,,black.png,0
66,5989,79,80,1,2,120,12,0,3,non-expression,,black.png,0
67,6044,78,64,0,2,120,12,0,3,non-expression,,black.png,0
68,6129,79,64,0,2,120,12,0,3,non-expression,,black.png,0
69,6282,79,72,1,2,120,12,0,3,non-expression,,black.png,0
70,6408,79,64,0,2,120,12,0,3,non-expression,,black.png,0
71,6749,79,69,1,2,120,12,0,3,non-expression,,black.png,0
72,7270,79,64,0,2,120,12,0,3,non-expression,,black.png,0
73,7643,77,67,1,2,120,12,0,3,non-expression,,black.png,0
74,7682,77,64,0,2,120,12,0,3,non-expression,,black.png,0
75,7900,77,68,1,2,120,12,0,3,non-expression,,black.png,0
76,8121,76,71,1,2,120,12,0,3,non-expression,,black.png,0
77,8138,77,64,0,2,120,12,0,3,non-expression,,black.png,0
78,8208,76,64,0,2,120,12,0,3,non-expression,,black.png,0
79,8363,76,63,1,2,120,12,0,3,non-expression,,black.png,0
80,8605,76,64,0,2,120,12,0,3,non-expression,,black.png,0
81,8616,74,67,1,2,120,12,0,3,non-expression,,black.png,0
82,9295,74,64,0,2,120,12,0,3,non-expression,,black.png,0
83,9583,79,68,1,2,120,12,0,3,non-expression,,black.png,0
84,10073,77,66,1,2,120,12,0,3,non-expression,,black.png,0
85,10082,79,64,0,2,120,12,0,3,non-expression,,black.png,0
86,10532,77,64,0,2,120,12,0,3,non-expression,,black.png,0
87,10551,76,68,1,2,120,12,0,3,non-expression,,black.png,0
88,10597,76,64,0,2,120,12,0,3,non-expression,,black.png,0
89,10788,76,74,1,2,120,12,0,3,non-expression,,black.png,0
90,10844,76,64,0,2,120,12,0,3,non-expression,,black.png,0
91,11022,76,69,1,2,120,12,0,3,non-expression,,black.png,0
92,11082,76,64,0,2,120,12,0,3,non-expression,,black.png,0
93,11248,76,69,1,2,120,12,0,3,non-expression,,black.png,0
94,11310,76,64,0,2,120,12,0,3,non-expression,,black.png,0
95,11505,81,61,1,2,120,12,0,3,non-expression,,black.png,0
96,11743,77,62,1,2,120,12,0,3,non-expression,,black.png,0
97,11769,81,64,0,2,120,12,0,3,non-expression,,black.png,0
98,11966,76,62,1,2,120,12,0,3,non-expression,,black.png,0
99,11972,77,64,0,2,120,12,0,3,non-expression,,black.png,0
100,12202,74,67,1,2,120,12,0,3,non-expression,,black.png,0
101,12208,76,64,0,2,120,12,0,3,non-expression,,black.png,0
102,12445,74,64,0,2,120,12,0,3,non-expression,,black.png,0
103,12463,76,62,1,2,120,12,0,3,non-expression,,black.png,0
104,12688,79,70,1,2,120,12,0,3,non-expression,,black.png,0
105,12700,76,64,0,2,120,12,0,3,non-expression,,black.png,0
106,12919,74,69,1,2,120,12,0,3,non-expression,,black.png,0
107,12937,79,64,0,2,120,12,0,3,non-expression,,black.png,0
108,13156,71,73,1,2,120,12,0,3,non-expression,,black.png,0
109,13162,74,64,0,2,120,12,0,3,non-expression,,black.png,0
110,13394,72,76,1,2,120,12,0,3,non-expression,,black.png,0
111,13407,71,64,0,2,120,12,0,3,non-expression,,black.png,0
112,13435,72,64,0,2,120,12,0,3,non-expression,,black.png,0
113,13627,72,74,1,2,120,12,0,3,non-expression,,black.png,0
114,13859,74,74,1,2,120,12,0,3,non-expression,,black.png,0
115,13873,72,64,0,2,120,12,0,3,non-expression,,black.png,0
116,13943,74,64,0,2,120,12,0,3,non-expression,,black.png,0
117,14107,74,68,1,2,120,12,0,3,non-expression,,black.png,0
118,14336,74,64,0,2,120,12,0,3,non-expression,,black.png,0
119,14341,76,71,1,2,120,12,0,3,non-expression,,black.png,0
120,14825,76,64,0,2,120,12,0,3,non-expression,,black.png,0
121,15213,65,75,1,2,120,12,0,3,non-expression,,black.png,0
122,15248,65,64,0,2,120,12,0,3,non-expression,,black.png,0
123,15458,65,70,1,2,120,12,0,3,non-expression,,black.png,0
124,15694,65,64,0,2,120,12,0,3,non-expression,,black.png,0
125,15700,64,60,1,2,120,12,0,3,non-expression,,black.png,0
126,15764,64,64,0,2,120,12,0,3,non-expression,,black.png,0
127,15937,64,60,1,2,120,12,0,3,non-expression,,black.png,0
128,16187,64,64,0,2,120,12,0,3,non-expression,,black.png,0
129,16208,62,67,1,2,120,12,0,3,non-expression,,black.png,0
130,16741,62,64,0,2,120,12,0,3,non-expression,,black.png,0
131,17103,67,71,1,2,120,12,0,3,non-expression,,black.png,0
132,17200,67,64,0,2,120,12,0,3,non-expression,,black.png,0
