RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,TrialNr,Stimuli,Session,Error
34,85,23375,79,64,0,2,20,2,s,pre,1
35,87,23999,77,64,0,2,20,2,s,pre,1
36,88,24042,76,64,0,2,20,2,s,pre,1
37,90,24383,76,64,0,2,20,2,s,pre,1
38,92,24664,76,64,0,2,20,2,s,pre,1
39,94,24970,76,64,0,2,20,2,s,pre,1
40,97,25851,81,64,0,2,20,2,s,pre,1
41,99,26061,77,64,0,2,20,2,s,pre,1
42,101,26314,76,64,0,2,20,2,s,pre,1
43,104,27030,74,64,0,2,20,2,s,pre,1
44,106,27589,76,64,0,2,20,2,s,pre,1
45,108,27903,79,64,0,2,20,2,s,pre,1
46,112,28373,74,64,0,2,20,2,s,pre,1
47,115,,71,,0,2,20,2,s,pre,1
48,116,,72,,0,2,20,2,s,pre,1
49,118,29266,72,64,0,2,20,2,s,pre,1
50,120,29549,74,64,0,2,20,2,s,pre,1
51,122,29851,74,64,0,2,20,2,s,pre,1
52,124,30566,76,64,0,2,20,2,s,pre,1
53,126,31500,65,64,0,2,20,2,s,pre,1
54,128,31788,65,64,0,2,20,2,s,pre,1
55,130,32113,64,64,0,2,20,2,s,pre,1
56,132,32414,64,64,0,2,20,2,s,pre,1
57,134,33213,62,64,0,2,20,2,s,pre,1
58,136,34231,67,64,0,2,20,2,s,pre,1
59,138,34530,67,64,0,2,20,2,s,pre,1
60,140,34852,71,64,0,2,20,2,s,pre,1
61,142,35175,71,64,0,2,20,2,s,pre,1
62,144,35477,72,64,0,2,20,2,s,pre,1
63,146,35765,72,64,0,2,20,2,s,pre,1
64,148,36071,73,64,0,2,20,2,s,pre,1
65,150,36344,73,64,0,2,20,2,s,pre,1
66,153,37324,74,64,0,2,20,2,s,pre,1
67,155,37901,77,64,0,2,20,2,s,pre,1
68,157,38477,76,64,0,2,20,2,s,pre,1
69,158,39098,74,64,0,2,20,2,s,pre,1
70,160,39651,72,64,0,2,20,2,s,pre,1
71,162,39896,84,64,0,2,20,2,s,pre,1
72,164,41141,84,64,0,2,20,2,s,pre,1
