RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,TrialNr,Stimuli,Session,Error
1,19,8265,79,64,0,2,2,1,s,pre,0
2,21,8573,78,64,0,2,2,1,s,pre,0
3,23,8788,79,64,0,2,2,1,s,pre,0
4,25,9117,76,64,0,2,2,1,s,pre,0
5,26,9208,72,64,0,2,2,1,s,pre,0
6,28,9454,67,64,0,2,2,1,s,pre,0
7,30,9744,67,64,0,2,2,1,s,pre,0
8,32,10047,67,64,0,2,2,1,s,pre,0
9,35,10646,79,64,0,2,2,1,s,pre,0
10,37,10920,78,64,0,2,2,1,s,pre,0
11,39,11199,79,64,0,2,2,1,s,pre,0
12,41,11518,76,64,0,2,2,1,s,pre,0
13,43,11819,72,64,0,2,2,1,s,pre,0
14,45,12116,76,64,0,2,2,1,s,pre,0
15,47,12354,79,64,0,2,2,1,s,pre,0
16,49,12651,84,64,0,2,2,1,s,pre,0
17,50,12742,83,64,0,2,2,1,s,pre,0
18,52,12994,81,64,0,2,2,1,s,pre,0
19,54,13281,81,64,0,2,2,1,s,pre,0
20,56,13549,81,64,0,2,2,1,s,pre,0
21,59,14135,83,64,0,2,2,1,s,pre,0
22,61,14430,81,64,0,2,2,1,s,pre,0
23,63,14685,84,64,0,2,2,1,s,pre,0
24,65,15029,81,64,0,2,2,1,s,pre,0
25,67,15295,78,64,0,2,2,1,s,pre,0
26,68,15300,79,64,0,2,2,1,s,pre,0
27,70,16152,79,64,0,2,2,1,s,pre,0
28,72,16932,79,64,0,2,2,1,s,pre,0
29,74,17698,77,64,0,2,2,1,s,pre,0
30,76,17988,77,64,0,2,2,1,s,pre,0
31,78,18305,76,64,0,2,2,1,s,pre,0
32,80,18593,76,64,0,2,2,1,s,pre,0
33,82,19473,74,64,0,2,2,1,s,pre,0
34,85,20897,79,64,0,2,2,1,s,pre,0
35,87,21413,77,64,0,2,2,1,s,pre,0
36,88,21450,76,64,0,2,2,1,s,pre,0
37,90,21751,76,64,0,2,2,1,s,pre,0
38,92,22035,76,64,0,2,2,1,s,pre,0
39,94,22327,76,64,0,2,2,1,s,pre,0
40,97,23050,81,64,0,2,2,1,s,pre,0
41,99,23278,77,64,0,2,2,1,s,pre,0
42,101,23515,76,64,0,2,2,1,s,pre,0
43,103,23802,74,64,0,2,2,1,s,pre,0
44,105,24063,76,64,0,2,2,1,s,pre,0
45,107,24389,79,64,0,2,2,1,s,pre,0
46,109,24634,74,64,0,2,2,1,s,pre,0
47,110,24697,71,64,0,2,2,1,s,pre,0
48,112,24970,72,64,0,2,2,1,s,pre,0
49,114,25263,72,64,0,2,2,1,s,pre,0
50,116,25557,74,64,0,2,2,1,s,pre,0
51,118,25829,74,64,0,2,2,1,s,pre,0
52,120,26721,76,64,0,2,2,1,s,pre,0
53,122,27585,65,64,0,2,2,1,s,pre,0
54,124,27856,65,64,0,2,2,1,s,pre,0
55,126,28130,64,64,0,2,2,1,s,pre,0
56,128,28395,64,64,0,2,2,1,s,pre,0
57,130,29343,62,64,0,2,2,1,s,pre,0
