Instance,RowNr,Key_OnOff,TimeStamp,Velocity,Pitch
8,1,1,0,62,79
8,2,1,292,69,78
8,1,0,343,62,79
8,3,1,582,68,79
8,2,0,637,69,78
8,4,1,863,66,76
8,3,0,928,68,79
8,5,1,1151,73,72
8,4,0,1222,66,76
8,6,1,1434,64,67
8,5,0,1467,73,72
8,6,0,1512,64,67
8,7,1,1711,68,67
8,7,0,1767,68,67
8,8,1,1999,70,67
8,8,0,2059,70,67
8,9,1,2292,70,79
8,10,1,2577,70,78
8,9,0,2622,70,79
8,11,1,2847,71,79
8,10,0,2919,70,78
8,12,1,3137,69,76
8,11,0,3177,71,79
8,13,1,3417,72,72
8,12,0,3439,69,76
8,14,1,3703,70,76
8,13,0,3744,72,72
8,15,1,3973,72,79
8,14,0,4077,70,76
8,16,1,4257,76,84
8,15,0,4279,72,79
8,17,1,4544,79,83
8,16,0,4626,76,84
8,18,1,4834,68,81
8,17,0,4866,79,83
8,18,0,4894,68,81
8,19,1,5104,66,81
8,19,0,5165,66,81
8,20,1,5376,69,81
8,20,0,5518,69,81
8,21,1,5663,69,83
8,22,1,5939,70,81
8,21,0,5995,69,83
8,23,1,6225,70,84
8,22,0,6258,70,81
8,24,1,6492,71,81
8,23,0,6567,70,84
8,25,1,6770,68,78
8,24,0,6820,71,81
8,26,1,7058,69,79
8,25,0,7125,68,78
8,26,0,7190,69,79
8,27,1,7347,71,79
8,27,0,7567,71,79
8,28,1,7936,67,79
8,28,0,8456,67,79
8,29,1,9146,62,77
8,29,0,9200,62,77
8,30,1,9422,61,77
8,30,0,9479,61,77
8,31,1,9705,65,76
8,31,0,9768,65,76
8,32,1,9976,61,76
8,32,0,10088,61,76
8,33,1,10296,63,74
8,33,0,10932,63,74
8,34,1,11409,69,79
8,34,0,11905,69,79
8,35,1,11985,68,77
8,35,0,12474,68,77
8,36,1,12567,61,76
8,36,0,12638,61,76
8,37,1,12847,61,76
8,37,0,12917,61,76
8,38,1,13115,60,76
8,38,0,13189,60,76
8,39,1,13391,63,76
8,39,0,13498,63,76
8,40,1,13678,64,81
8,41,1,13957,66,77
8,40,0,14058,64,81
8,42,1,14228,64,76
8,41,0,14309,66,77
8,43,1,14497,69,74
8,42,0,14535,64,76
8,44,1,14769,69,76
8,43,0,14815,69,74
8,45,1,15046,71,79
8,44,0,15079,69,76
8,46,1,15319,68,74
8,45,0,15399,71,79
8,47,1,15608,61,71
8,46,0,15619,68,74
8,48,1,15876,67,72
8,48,0,15939,67,72
8,47,0,15940,61,71
8,49,1,16151,64,72
8,49,0,16231,64,72
8,50,1,16428,67,74
8,50,0,16496,67,74
8,51,1,16703,64,74
8,51,0,16776,64,74
8,52,1,17025,60,76
8,52,0,17633,60,76
8,53,1,18226,62,65
8,53,0,18288,62,65
8,54,1,18511,59,65
8,54,0,18566,59,65
8,55,1,18791,64,64
8,55,0,18843,64,64
8,56,1,19065,62,64
8,56,0,19147,62,64
8,57,1,19385,59,62
8,57,0,19983,59,62
8,58,1,20518,67,67
8,58,0,20575,67,67
8,59,1,20802,68,67
8,59,0,20868,68,67
8,60,1,21085,72,71
8,60,0,21157,72,71
8,61,1,21360,71,71
8,61,0,21446,71,71
8,62,1,21627,74,72
8,62,0,21693,74,72
8,63,1,21894,70,72
8,63,0,21995,70,72
8,64,1,22168,74,73
8,64,0,22256,74,73
8,65,1,22451,70,73
8,65,0,22562,70,73
8,66,1,22744,77,74
8,66,0,23251,77,74
8,67,1,23324,76,77
8,67,0,23843,76,77
8,68,1,23922,75,76
8,68,0,24460,75,76
8,69,1,24504,75,74
8,69,0,25031,75,74
8,70,1,25102,73,72
8,70,0,25600,73,72
8,71,1,25693,71,84
8,71,0,26024,71,84
8,72,1,26338,71,84
8,72,0,27021,71,84
