Instance,RowNr,Key_OnOff,TimeStamp,Velocity,Pitch
4,1,1,0,78,79
4,1,0,67,78,79
4,2,1,286,80,78
4,2,0,350,80,78
4,3,1,562,85,79
4,3,0,605,85,79
4,4,1,852,75,76
4,4,0,895,75,76
4,5,1,1129,76,72
4,5,0,1202,76,72
4,6,1,1416,59,67
4,6,0,1492,59,67
4,7,1,1706,65,67
4,7,0,1759,65,67
4,8,1,1997,69,67
4,8,0,2062,69,67
4,9,1,2281,77,79
4,9,0,2343,77,79
4,10,1,2564,85,78
4,10,0,2633,85,78
4,11,1,2848,86,79
4,11,0,2900,86,79
4,12,1,3123,82,76
4,12,0,3182,82,76
4,13,1,3405,83,72
4,13,0,3456,83,72
4,14,1,3687,81,76
4,14,0,3747,81,76
4,15,1,3956,85,79
4,15,0,3998,85,79
4,16,1,4244,84,84
4,16,0,4290,84,84
4,17,1,4525,81,83
4,17,0,4574,81,83
4,18,1,4805,62,81
4,18,0,4852,62,81
4,19,1,5081,67,81
4,19,0,5130,67,81
4,20,1,5351,72,81
4,20,0,5392,72,81
4,21,1,5637,89,83
4,21,0,5685,89,83
4,22,1,5918,88,81
4,22,0,5967,88,81
4,23,1,6194,90,84
4,23,0,6246,90,84
4,24,1,6468,82,81
4,24,0,6512,82,81
4,25,1,6743,82,78
4,25,0,6848,82,78
4,26,1,7013,86,79
4,26,0,7057,86,79
4,27,1,7317,78,79
4,27,0,7395,78,79
4,28,1,7886,73,79
4,28,0,8022,73,79
4,29,1,9026,56,77
4,29,0,9081,56,77
4,30,1,9309,61,77
4,30,0,9364,61,77
4,31,1,9571,62,76
4,31,0,9636,62,76
4,32,1,9845,59,76
4,32,0,9901,59,76
4,33,1,10161,56,74
4,33,0,10624,56,74
4,34,1,11280,58,79
4,34,0,11457,58,79
4,35,1,11858,63,77
4,35,0,12020,63,77
4,36,1,12433,55,76
4,36,0,12509,55,76
4,37,1,12712,64,76
4,37,0,12772,64,76
4,38,1,12981,68,76
4,38,0,13073,68,76
4,39,1,13257,76,76
4,39,0,13349,76,76
4,40,1,13542,81,81
4,40,0,13587,81,81
4,41,1,13824,81,77
4,41,0,13871,81,77
4,42,1,14096,82,76
4,42,0,14147,82,76
4,43,1,14374,84,74
4,43,0,14423,84,74
4,44,1,14644,83,76
4,44,0,14704,83,76
4,45,1,14914,81,79
4,45,0,14995,81,79
4,46,1,15188,85,74
4,46,0,15253,85,74
4,47,1,15472,75,71
4,47,0,15528,75,71
4,48,1,15730,66,72
4,48,0,15814,66,72
4,49,1,16005,59,72
4,49,0,16051,59,72
4,50,1,16271,53,74
4,50,0,16308,53,74
4,51,1,16550,61,74
4,51,0,16605,61,74
4,52,1,16862,50,76
4,52,0,17348,50,76
4,53,1,17964,57,65
4,53,0,18074,57,65
4,54,1,18251,62,65
4,54,0,18320,62,65
4,55,1,18530,59,64
4,55,0,18586,59,64
4,56,1,18788,58,64
4,56,0,18846,58,64
4,57,1,19109,58,62
4,57,0,19666,58,62
4,58,1,20205,66,67
4,58,0,20298,66,67
4,59,1,20489,66,67
4,59,0,20560,66,67
4,60,1,20759,73,71
4,60,0,20821,73,71
4,61,1,21028,77,71
4,61,0,21123,77,71
4,62,1,21294,78,72
4,62,0,21362,78,72
4,63,1,21571,84,72
4,63,0,21657,84,72
4,64,1,21831,88,73
4,64,0,21912,88,73
4,65,1,22111,88,73
4,65,0,22209,88,73
4,66,1,22408,89,74
4,66,0,22728,89,74
4,67,1,22985,87,77
4,67,0,23155,87,77
4,68,1,23576,86,76
4,68,0,23751,86,76
4,69,1,24173,87,74
4,69,0,24368,87,74
4,70,1,24775,87,72
4,70,0,25133,87,72
4,71,1,25396,86,84
4,71,0,25520,86,84
4,72,1,26007,87,84
4,72,0,26280,87,84
