RowNr,N,Mean,SD,Instance
1,3,82.6666666666667,22.6789182575654,1
2,3,83,18.0831413200251,1
3,3,81.6666666666667,20.2072594216369,1
4,3,75.3333333333333,26.6333124739176,1
5,3,77,20.952326839757,1
6,3,54.3333333333333,6.80685928555405,1
7,3,58.6666666666667,6.50640709864771,1
8,3,66,10.5830052442584,1
9,3,77.3333333333333,18.1475434517549,1
10,3,81.3333333333333,16.1658075373095,1
11,3,75,28.9309522829789,1
12,3,81.6666666666667,17.3877351409933,1
13,3,87.3333333333333,18.7705443004015,1
14,3,87,19.5192212959431,1
15,3,82,23.6431808350738,1
16,3,87.3333333333333,15.8219257150744,1
17,3,82.3333333333333,9.07377172587747,1
18,3,67.3333333333333,11.0151410945722,1
19,3,62,12.5299640861417,1
20,3,66.3333333333333,21.0792156716832,1
21,3,75.6666666666667,20.7926268983343,1
22,3,80.6666666666667,31.0698138606161,1
23,3,84.3333333333333,24.0069434400411,1
24,3,80,19.2873015219859,1
25,3,81.3333333333333,23.5442845152137,1
26,3,79.3333333333333,18.5562208796224,1
27,3,78,23.5159520326097,1
28,3,67.6666666666667,25.9293913027925,1
29,3,57,6.557438524302,1
30,3,64.3333333333333,2.08166599946613,1
31,3,51.6666666666667,13.5769412362775,1
32,3,54,6.557438524302,1
33,3,50.3333333333333,5.5075705472861,1
34,3,62.6666666666667,12.4230967690562,1
35,3,62.3333333333333,11.6761865920913,1
36,3,63.6666666666667,10.0166528008778,1
37,3,60.6666666666667,12.2202018532156,1
38,3,64.3333333333333,13.8684293751431,1
39,3,68.3333333333333,1.52752523165195,1
40,3,77,10.1488915650922,1
41,3,75,11.5325625946708,1
42,3,76.3333333333333,17.4737898961082,1
43,3,79,18.6815416922694,1
44,3,73.3333333333333,20.5264057577875,1
45,3,71,18.5202591774521,1
46,3,74,25.0599281722833,1
47,3,58.3333333333333,29.022979401387,1
48,3,69,12.5299640861417,1
49,3,68,17.7763888346312,1
50,3,66.6666666666667,10.9696551146029,1
51,3,65.3333333333333,15.502687938978,1
52,3,54.6666666666667,6.42910050732864,1
53,3,58.6666666666667,3.51188458428425,1
54,3,61.6666666666667,10.0664459136943,1
55,3,61,10.3923048454133,1
56,3,52.6666666666667,6.42910050732864,1
57,3,55.6666666666667,6.02771377334171,1
58,3,61.6666666666667,3.78593889720018,1
59,3,65.3333333333333,8.50490054811538,1
60,3,62,8.88819441731559,1
61,3,71.3333333333333,16.2890556304942,1
62,3,67.3333333333333,14.0118997046558,1
63,3,73,10.1488915650922,1
64,3,74,4,1
65,3,78.6666666666667,4.16333199893227,1
66,3,94.6666666666667,18.7705443004015,1
67,3,81,19,1
68,3,74.6666666666667,22.1885856541902,1
69,3,68.3333333333333,43.6844747402705,1
70,3,81.6666666666667,25.0066657780147,1
71,3,79.3333333333333,22.5018517756502,1
72,3,75.6666666666667,22.3681320930768,1
1,3,81.3333333333333,14.1891977691952,2
2,3,78.3333333333333,4.61880215351701,2
3,3,77.6666666666667,3.05505046330389,2
4,3,74.3333333333333,4.50924975282289,2
5,3,72.6666666666667,8.7368949480541,2
6,3,56,3.60555127546399,2
7,3,54.6666666666667,3.51188458428425,2
8,3,63,2.64575131106459,2
9,3,85.3333333333333,12.5830573921179,2
10,3,80.3333333333333,7.50555349946514,2
11,3,82,8.54400374531753,2
12,3,77.6666666666667,8.14452781524708,2
13,3,79.6666666666667,5.68624070307733,2
14,3,82.3333333333333,5.13160143944688,2
15,3,84.3333333333333,7.63762615825973,2
16,3,84,3.60555127546399,2
17,3,83.3333333333333,1.52752523165195,2
18,3,61,7.21110255092798,2
19,3,58,8.66025403784439,2
20,3,61,6.08276253029822,2
21,3,82.6666666666667,9.86576572463249,2
22,3,77.3333333333333,5.85946527708232,2
23,3,84.3333333333333,5.5075705472861,2
24,3,83,2.64575131106459,2
25,3,81.6666666666667,5.5075705472861,2
26,3,78,3.46410161513775,2
27,3,76,4.58257569495584,2
28,3,76,5.56776436283002,2
29,3,55.6666666666667,2.51661147842358,2
