expMode,trialNumber,midFile,ratingCategory,rating,RT1 (manual),RT2 (ratingScale),ratingOrder,subjectNumber,date,globalClock
experiment, 30, ./mid/low_12.mid, articulation, 3, 3.003709307000463, 2.989, articulation, 3, 2020_Aug_14_1423, 1859.3070164290002
experiment, 30, ./mid/low_12.mid, dynamics, 1, 2.4883607779993326, 2.483, articulation, 3, 2020_Aug_14_1423, 1861.8182382000014
experiment, 31, ./mid/low_7.mid, dynamics, 3, 1.7155414749995543, 1.702, dynamics, 3, 2020_Aug_14_1423, 1896.3730330950002
experiment, 31, ./mid/low_7.mid, articulation, 3, 7.477939274998789, 7.463, dynamics, 3, 2020_Aug_14_1423, 1903.8727454180007
experiment, 32, ./mid/art_13.mid, articulation, 4, 4.794912827001099, 4.781, articulation, 3, 2020_Aug_14_1423, 1940.955557356001
experiment, 32, ./mid/art_13.mid, dynamics, 1, 2.3162908739996055, 2.302, articulation, 3, 2020_Aug_14_1423, 1943.2940458750018
experiment, 33, ./mid/low_3.mid, articulation, 3, 5.563696485000037, 5.549, articulation, 3, 2020_Aug_14_1423, 1981.9377607300012
experiment, 33, ./mid/low_3.mid, dynamics, 1, 2.7447156550006184, 2.733, articulation, 3, 2020_Aug_14_1423, 1984.704207607001
experiment, 34, ./mid/low_14.mid, articulation, 1, 3.4965045909993933, 3.482, articulation, 3, 2020_Aug_14_1423, 2019.186759563001
experiment, 34, ./mid/low_14.mid, dynamics, 3, 2.3159069630000886, 2.302, articulation, 3, 2020_Aug_14_1423, 2021.5254740090004
experiment, 35, ./mid/art_14.mid, dynamics, 1, 2.6954805399982433, 2.682, dynamics, 3, 2020_Aug_14_1423, 2056.5246766340006
experiment, 35, ./mid/art_14.mid, articulation, 5, 3.6108967879990814, 3.597, dynamics, 3, 2020_Aug_14_1423, 2060.158083282
experiment, 36, ./mid/art_15.mid, articulation, 3, 2.597531658000662, 2.583, articulation, 3, 2020_Aug_14_1423, 2096.307355168001
experiment, 36, ./mid/art_15.mid, dynamics, 1, 2.277152949000083, 2.264, articulation, 3, 2020_Aug_14_1423, 2098.6072248980017
experiment, 37, ./mid/high_10.mid, dynamics, 1, 2.715105952000158, 2.702, dynamics, 3, 2020_Aug_14_1423, 2133.5175717810016
experiment, 37, ./mid/high_10.mid, articulation, 3, 1.2494450680005684, 1.235, dynamics, 3, 2020_Aug_14_1423, 2134.7895072400006
experiment, 38, ./mid/low_5.mid, dynamics, 1, 3.847797222999361, 3.834, dynamics, 3, 2020_Aug_14_1423, 2169.4389223220005
experiment, 38, ./mid/low_5.mid, articulation, 3, 3.4275408269986656, 3.397, dynamics, 3, 2020_Aug_14_1423, 2172.888768222001
experiment, 39, ./mid/art_7.mid, articulation, 5, 2.0216893589986284, 2.008, articulation, 3, 2020_Aug_14_1423, 2208.2160193580003
experiment, 39, ./mid/art_7.mid, dynamics, 1, 1.8992187599997123, 1.886, articulation, 3, 2020_Aug_14_1423, 2210.138095161001
experiment, 40, ./mid/dyn_2.mid, articulation, 3, 0.797825802999796, 0.783, articulation, 3, 2020_Aug_14_1423, 2242.949047778
experiment, 40, ./mid/dyn_2.mid, dynamics, 1, 2.5827286679996178, 2.568, articulation, 3, 2020_Aug_14_1423, 2245.5539753130015
experiment, 41, ./mid/art_8.mid, articulation, 3, 1.0053609690003213, 0.992, articulation, 3, 2020_Aug_14_1423, 2279.3475624360017
experiment, 41, ./mid/art_8.mid, dynamics, 1, 1.6157449570000608, 1.602, articulation, 3, 2020_Aug_14_1423, 2280.9864571240014
experiment, 42, ./mid/high_1.mid, articulation, 5, 8.852541328998996, 8.838, articulation, 3, 2020_Aug_14_1423, 2321.2806443790014
experiment, 42, ./mid/high_1.mid, dynamics, 1, 1.849498298999606, 1.835, articulation, 3, 2020_Aug_14_1423, 2323.152329181001
experiment, 43, ./mid/art_1.mid, articulation, 4, 5.199173708999297, 5.186, articulation, 3, 2020_Aug_14_1423, 2491.1929010190015
experiment, 43, ./mid/art_1.mid, dynamics, 1, 1.846227504000126, 1.831, articulation, 3, 2020_Aug_14_1423, 2493.060098461001
experiment, 44, ./mid/art_11.mid, articulation, 5, 6.3690473070000735, 6.355, articulation, 3, 2020_Aug_14_1423, 2531.7090777820013
experiment, 44, ./mid/art_11.mid, dynamics, 1, 1.5497898269986763, 1.535, articulation, 3, 2020_Aug_14_1423, 2533.2811294770017
experiment, 45, ./mid/art_6.mid, dynamics, 5, 1.5771216200009803, 1.563, dynamics, 3, 2020_Aug_14_1423, 2567.0747840930017
experiment, 45, ./mid/art_6.mid, articulation, 5, 9.827755255999364, 9.814, dynamics, 3, 2020_Aug_14_1423, 2576.9249314440003
experiment, 46, ./mid/high_6.mid, articulation, 3, 1.1324118979991908, 1.119, articulation, 3, 2020_Aug_14_1423, 2632.9729428540013
experiment, 46, ./mid/high_6.mid, dynamics, 1, 1.746268278999196, 1.733, articulation, 3, 2020_Aug_14_1423, 2634.7402290560003
experiment, 47, ./mid/low_11.mid, articulation, 3, 0.4792883560003247, 0.465, articulation, 3, 2020_Aug_14_1423, 2667.572814557001
experiment, 47, ./mid/low_11.mid, dynamics, 1, 3.748914170999342, 3.735, articulation, 3, 2020_Aug_14_1423, 2671.344432836
experiment, 48, ./mid/high_12.mid, dynamics, 2, 11.116667013000551, 11.103, dynamics, 3, 2020_Aug_14_1423, 2713.8881786230013
experiment, 48, ./mid/high_12.mid, articulation, 4, 8.86013768399971, 8.846, dynamics, 3, 2020_Aug_14_1423, 2722.7709776500014
experiment, 49, ./mid/high_9.mid, dynamics, 2, 4.433813901001486, 4.42, dynamics, 3, 2020_Aug_14_1423, 2800.553313665001
experiment, 49, ./mid/high_9.mid, articulation, 5, 2.2105493639992346, 2.196, dynamics, 3, 2020_Aug_14_1423, 2802.7865573940016
experiment, 50, ./mid/art_12.mid, dynamics, 1, 2.5139027120003448, 2.5, dynamics, 3, 2020_Aug_14_1423, 2837.224111046002
experiment, 50, ./mid/art_12.mid, articulation, 4, 1.1553315540004405, 1.142, dynamics, 3, 2020_Aug_14_1423, 2838.4021812720002
experiment, 51, ./mid/low_2.mid, dynamics, 1, 2.343451978000303, 2.33, dynamics, 3, 2020_Aug_14_1423, 2873.1013795870003
experiment, 51, ./mid/low_2.mid, articulation, 3, 1.532720306999181, 1.519, dynamics, 3, 2020_Aug_14_1423, 2874.656588416001
experiment, 52, ./mid/high_14.mid, dynamics, 1, 2.112430042001506, 2.098, dynamics, 3, 2020_Aug_14_1423, 2908.8339391520003
experiment, 52, ./mid/high_14.mid, articulation, 4, 2.332756486999642, 2.319, dynamics, 3, 2020_Aug_14_1423, 2911.1891936320008
experiment, 53, ./mid/low_4.mid, articulation, 3, 0.8339977030009322, 0.82, articulation, 3, 2020_Aug_14_1423, 2943.4666744099995
experiment, 53, ./mid/low_4.mid, dynamics, 1, 1.816331377998722, 1.803, articulation, 3, 2020_Aug_14_1423, 2945.3052713430006
experiment, 54, ./mid/high_7.mid, articulation, 4, 4.527528055001312, 4.514, articulation, 3, 2020_Aug_14_1423, 2983.3323882950026
experiment, 54, ./mid/high_7.mid, dynamics, 1, 2.2829647440012195, 2.269, articulation, 3, 2020_Aug_14_1423, 2985.6376436320024
experiment, 55, ./mid/dyn_8.mid, articulation, 3, 1.2651014309994935, 1.252, articulation, 3, 2020_Aug_14_1423, 3018.937070396001
experiment, 55, ./mid/dyn_8.mid, dynamics, 1, 2.060889980999491, 2.047, articulation, 3, 2020_Aug_14_1423, 3021.0204179870016
experiment, 56, ./mid/art_10.mid, articulation, 4, 2.3151042760000564, 2.302, articulation, 3, 2020_Aug_14_1423, 3055.9697017200015
experiment, 56, ./mid/art_10.mid, dynamics, 1, 2.1436188240004412, 2.129, articulation, 3, 2020_Aug_14_1423, 3058.135905930001
experiment, 57, ./mid/high_11.mid, dynamics, 2, 3.297562497002218, 3.284, dynamics, 3, 2020_Aug_14_1423, 3093.7464361950006
experiment, 57, ./mid/high_11.mid, articulation, 4, 2.7624023770003987, 2.747, dynamics, 3, 2020_Aug_14_1423, 3096.5298581230018
experiment, 58, ./mid/dyn_7.mid, dynamics, 1, 4.631596819999686, 4.617, dynamics, 3, 2020_Aug_14_1423, 3134.1507573750023
experiment, 58, ./mid/dyn_7.mid, articulation, 3, 5.121166093002103, 5.107, dynamics, 3, 2020_Aug_14_1423, 3139.2953763780024
experiment, 59, ./mid/art_3.mid, dynamics, 1, 4.245868491001602, 4.232, dynamics, 3, 2020_Aug_14_1423, 3255.1318147670027
experiment, 59, ./mid/art_3.mid, articulation, 4, 1.4771362930005125, 1.463, dynamics, 3, 2020_Aug_14_1423, 3256.631810684001
experiment, 60, ./mid/dyn_6.mid, dynamics, 1, 2.144315559999086, 2.131, dynamics, 3, 2020_Aug_14_1423, 3290.458571591
experiment, 60, ./mid/dyn_6.mid, articulation, 2, 7.827136029001849, 7.813, dynamics, 3, 2020_Aug_14_1423, 3298.3090821180012
experiment, 61, ./mid/high_15.mid, articulation, 1, 3.745864287000586, 3.732, articulation, 3, 2020_Aug_14_1423, 3335.6578555580018
experiment, 61, ./mid/high_15.mid, dynamics, 1, 4.265267556998879, 4.251, articulation, 3, 2020_Aug_14_1423, 3339.946471389001
experiment, 62, ./mid/dyn_16.mid, dynamics, 1, 1.6880495169971255, 1.674, dynamics, 3, 2020_Aug_14_1423, 3373.773615471
experiment, 62, ./mid/dyn_16.mid, articulation, 3, 1.899518211997929, 1.869, dynamics, 3, 2020_Aug_14_1423, 3375.6957992390016
experiment, 63, ./mid/low_1.mid, articulation, 3, 2.6967427030031104, 2.683, articulation, 3, 2020_Aug_14_1423, 3409.656258788
experiment, 63, ./mid/low_1.mid, dynamics, 1, 1.332893114999024, 1.319, articulation, 3, 2020_Aug_14_1423, 3411.011740140002
experiment, 64, ./mid/dyn_4.mid, articulation, 3, 6.544512619999296, 6.531, articulation, 3, 2020_Aug_14_1423, 3448.5554197029996
experiment, 64, ./mid/dyn_4.mid, dynamics, 1, 1.5160080240020761, 1.502, articulation, 3, 2020_Aug_14_1423, 3450.0940903120027
