Instance,RowNr,Key_OnOff,TimeStamp,Velocity,Pitch
13,1,1,0,80,60
13,1,0,150,64,60
13,2,1,301,80,60
13,2,0,451,64,60
13,3,1,585,80,60
13,3,0,735,64,60
13,4,1,871,80,60
13,4,0,1021,64,60
13,5,1,1177,80,60
13,5,0,1327,64,60
13,6,1,1468,80,60
13,6,0,1618,64,60
13,7,1,1764,80,60
13,7,0,1914,64,60
13,8,1,2067,80,60
13,8,0,2217,64,60
13,9,1,2374,80,60
13,9,0,2524,64,60
13,10,1,2662,80,60
13,10,0,2812,64,60
13,11,1,2950,80,60
13,11,0,3100,64,60
13,12,1,3240,80,60
13,12,0,3390,64,60
13,13,1,3529,80,60
13,13,0,3679,64,60
13,14,1,3818,80,60
13,14,0,3968,64,60
13,15,1,4103,80,60
13,15,0,4253,64,60
13,16,1,4389,80,60
13,16,0,4539,64,60
13,17,1,4697,80,60
13,17,0,4847,64,60
13,18,1,4987,80,60
13,18,0,5137,64,60
13,19,1,5274,80,60
13,19,0,5424,64,60
13,20,1,5551,80,60
13,20,0,5701,64,60
13,21,1,5850,80,60
13,21,0,6000,64,60
13,22,1,6128,80,60
13,22,0,6278,64,60
13,23,1,6424,80,60
13,23,0,6574,64,60
13,24,1,6791,80,60
13,24,0,6941,64,60
13,25,1,7081,80,60
13,25,0,7231,64,60
13,26,1,7358,80,60
13,26,0,7508,64,60
13,27,1,7679,80,60
13,27,0,7829,64,60
13,28,1,8279,80,60
13,28,0,8429,64,60
13,29,1,9436,80,60
13,29,0,9586,64,60
13,30,1,9732,80,60
13,30,0,9882,64,60
13,31,1,10020,80,60
13,31,0,10170,64,60
13,32,1,10303,80,60
13,32,0,10453,64,60
13,33,1,10618,80,60
13,33,0,10768,64,60
13,34,1,11788,80,60
13,34,0,11938,64,60
13,35,1,12388,80,60
13,35,0,12538,64,60
13,36,1,12969,80,60
13,36,0,13119,64,60
13,37,1,13254,80,60
13,37,0,13404,64,60
13,38,1,13540,80,60
13,38,0,13690,64,60
13,39,1,13816,80,60
13,39,0,13966,64,60
13,40,1,14126,80,60
13,40,0,14276,64,60
13,41,1,14422,80,60
13,41,0,14572,64,60
13,42,1,14704,80,60
13,42,0,14854,64,60
13,43,1,14989,80,60
13,43,0,15139,64,60
13,44,1,15289,80,60
13,44,0,15439,64,60
13,45,1,15575,80,60
13,45,0,15725,64,60
13,46,1,15857,80,60
13,46,0,16007,64,60
13,47,1,16143,80,60
13,47,0,16293,64,60
13,48,1,16430,80,60
13,48,0,16580,64,60
13,49,1,16709,80,60
13,49,0,16859,64,60
13,50,1,16995,80,60
13,50,0,17145,64,60
13,51,1,17287,80,60
13,51,0,17437,64,60
13,52,1,17592,80,60
13,52,0,17742,64,60
13,53,1,18703,80,60
13,53,0,18853,64,60
13,54,1,18995,80,60
13,54,0,19145,64,60
13,55,1,19291,80,60
13,55,0,19441,64,60
13,56,1,19574,80,60
13,56,0,19724,64,60
13,57,1,19905,80,60
13,57,0,20055,64,60
13,58,1,21015,80,60
13,58,0,21165,64,60
13,59,1,21301,80,60
13,59,0,21451,64,60
13,60,1,21589,80,60
13,60,0,21739,64,60
13,61,1,21880,80,60
13,61,0,22030,64,60
13,62,1,22163,80,60
13,62,0,22313,64,60
13,63,1,22444,80,60
13,63,0,22594,64,60
13,64,1,22721,80,60
13,64,0,22871,64,60
13,65,1,23014,80,60
13,65,0,23164,64,60
13,66,1,23312,80,60
13,66,0,23462,64,60
13,67,1,23892,80,60
13,67,0,24042,64,60
13,68,1,24499,80,60
13,68,0,24649,64,60
13,69,1,25074,80,60
13,69,0,25224,64,60
13,70,1,25685,80,60
13,70,0,25835,64,60
13,71,1,26287,80,60
13,71,0,26437,64,60
13,72,1,26917,80,60
13,72,0,27067,64,60
