Instance,RowNr,Key_OnOff,TimeStamp,Velocity,Pitch
1,1,1,0,80,60
1,1,0,150,64,60
1,2,1,279,80,60
1,2,0,429,64,60
1,3,1,565,80,60
1,3,0,715,64,60
1,4,1,850,80,60
1,4,0,1000,64,60
1,5,1,1137,80,60
1,5,0,1287,64,60
1,6,1,1415,80,60
1,6,0,1565,64,60
1,7,1,1706,80,60
1,7,0,1856,64,60
1,8,1,1992,80,60
1,8,0,2142,64,60
1,9,1,2279,80,60
1,9,0,2429,64,60
1,10,1,2550,80,60
1,10,0,2700,64,60
1,11,1,2833,80,60
1,11,0,2983,64,60
1,12,1,3116,80,60
1,12,0,3266,64,60
1,13,1,3394,80,60
1,13,0,3544,64,60
1,14,1,3674,80,60
1,14,0,3824,64,60
1,15,1,3954,80,60
1,15,0,4104,64,60
1,16,1,4234,80,60
1,16,0,4384,64,60
1,17,1,4524,80,60
1,17,0,4674,64,60
1,18,1,4806,80,60
1,18,0,4956,64,60
1,19,1,5084,80,60
1,19,0,5234,64,60
1,20,1,5367,80,60
1,20,0,5517,64,60
1,21,1,5641,80,60
1,21,0,5791,64,60
1,22,1,5918,80,60
1,22,0,6068,64,60
1,23,1,6200,80,60
1,23,0,6350,64,60
1,24,1,6474,80,60
1,24,0,6624,64,60
1,25,1,6748,80,60
1,25,0,6898,64,60
1,26,1,7029,80,60
1,26,0,7179,64,60
1,27,1,7326,80,60
1,27,0,7476,64,60
1,28,1,7878,80,60
1,28,0,8028,64,60
1,29,1,9058,80,60
1,29,0,9208,64,60
1,30,1,9352,80,60
1,30,0,9502,64,60
1,31,1,9617,80,60
1,31,0,9767,64,60
1,32,1,9904,80,60
1,32,0,10054,64,60
1,33,1,10192,80,60
1,33,0,10342,64,60
1,34,1,11310,80,60
1,34,0,11460,64,60
1,35,1,11874,80,60
1,35,0,12024,64,60
1,36,1,12456,80,60
1,36,0,12606,64,60
1,37,1,12739,80,60
1,37,0,12889,64,60
1,38,1,13015,80,60
1,38,0,13165,64,60
1,39,1,13293,80,60
1,39,0,13443,64,60
1,40,1,13578,80,60
1,40,0,13728,64,60
1,41,1,13858,80,60
1,41,0,14008,64,60
1,42,1,14138,80,60
1,42,0,14288,64,60
1,43,1,14411,80,60
1,43,0,14561,64,60
1,44,1,14692,80,60
1,44,0,14842,64,60
1,45,1,14967,80,60
1,45,0,15117,64,60
1,46,1,15245,80,60
1,46,0,15395,64,60
1,47,1,15532,80,60
1,47,0,15682,64,60
1,48,1,15797,80,60
1,48,0,15947,64,60
1,49,1,16073,80,60
1,49,0,16223,64,60
1,50,1,16348,80,60
1,50,0,16498,64,60
1,51,1,16623,80,60
1,51,0,16773,64,60
1,52,1,16925,80,60
1,52,0,17075,64,60
1,53,1,18103,80,60
1,53,0,18253,64,60
1,54,1,18382,80,60
1,54,0,18532,64,60
1,55,1,18666,80,60
1,55,0,18816,64,60
1,56,1,18946,80,60
1,56,0,19096,64,60
1,57,1,19237,80,60
1,57,0,19387,64,60
1,58,1,20343,80,60
1,58,0,20493,64,60
1,59,1,20625,80,60
1,59,0,20775,64,60
1,60,1,20906,80,60
1,60,0,21056,64,60
1,61,1,21179,80,60
1,61,0,21329,64,60
1,62,1,21452,80,60
1,62,0,21602,64,60
1,63,1,21729,80,60
1,63,0,21879,64,60
1,64,1,22003,80,60
1,64,0,22153,64,60
1,65,1,22272,80,60
1,65,0,22422,64,60
1,66,1,22559,80,60
1,66,0,22709,64,60
1,67,1,23161,80,60
1,67,0,23311,64,60
1,68,1,23735,80,60
1,68,0,23885,64,60
1,69,1,24316,80,60
1,69,0,24466,64,60
1,70,1,24906,80,60
1,70,0,25056,64,60
1,71,1,25502,80,60
1,71,0,25652,64,60
1,72,1,26125,80,60
1,72,0,26275,64,60
