RowNr,N,Mean,SD,Instance
1,3,65,4.35889894354067,1
2,3,71.3333333333333,0.577350269189626,1
3,3,74.6666666666667,7.02376916856849,1
4,3,71.3333333333333,3.78593889720018,1
5,3,79.6666666666667,3.78593889720018,1
6,3,71.6666666666667,7.63762615825973,1
7,3,74.3333333333333,8.32666399786453,1
8,3,75,6.2449979983984,1
9,3,78,8.66025403784439,1
10,3,74.3333333333333,4.04145188432738,1
11,3,74.3333333333333,6.11010092660779,1
12,3,72,5,1
13,3,76.3333333333333,1.52752523165195,1
14,3,76.3333333333333,2.3094010767585,1
15,3,75.3333333333333,6.02771377334171,1
16,3,82,7.93725393319377,1
17,3,77.6666666666667,4.16333199893227,1
18,3,75,9,1
19,3,76,7,1
20,3,75.3333333333333,6.65832811847939,1
21,3,76,3,1
22,3,76,4.58257569495584,1
23,3,75,3,1
24,3,73.6666666666667,3.21455025366432,1
25,3,69.6666666666667,6.11010092660779,1
26,3,74,5,1
27,3,76,2.64575131106459,1
28,3,76,4.35889894354067,1
29,3,71.6666666666667,4.50924975282289,1
30,3,71.3333333333333,4.04145188432738,1
31,3,77.6666666666667,2.3094010767585,1
32,3,71,6.08276253029822,1
33,3,71,3.60555127546399,1
34,3,74,10.4403065089106,1
35,3,72.6666666666667,4.93288286231625,1
36,3,69.3333333333333,5.85946527708232,1
37,3,73,6.2449979983984,1
38,3,70.6666666666667,7.76745346515403,1
39,3,69.6666666666667,4.16333199893227,1
40,3,72.6666666666667,7.02376916856849,1
41,3,69,2.64575131106459,1
42,3,68.3333333333333,2.88675134594813,1
43,3,72,1,1
44,3,70.6666666666667,5.03322295684717,1
45,3,77,3.60555127546399,1
46,3,73.3333333333333,3.21455025366432,1
47,3,70.6666666666667,7.50555349946514,1
48,3,77,6.2449979983984,1
49,3,78.6666666666667,7.76745346515403,1
50,3,76.3333333333333,6.02771377334171,1
51,3,77.3333333333333,6.02771377334171,1
52,3,74.3333333333333,6.42910050732864,1
53,3,75.6666666666667,8.7368949480541,1
54,3,72,12.7671453348037,1
55,3,73,6.92820323027551,1
56,3,74,8.88819441731559,1
57,3,73,8.71779788708135,1
58,3,68.3333333333333,15.0443787951957,1
59,3,76,3.60555127546399,1
60,3,77.3333333333333,5.5075705472861,1
61,3,73.6666666666667,9.45163125250522,1
62,3,79.3333333333333,2.08166599946613,1
63,3,74.3333333333333,8.32666399786453,1
64,3,77,3,1
65,3,69.3333333333333,5.03322295684717,1
66,3,78.6666666666667,4.72581562625261,1
67,3,76.3333333333333,3.78593889720018,1
68,3,74.6666666666667,6.80685928555405,1
69,3,77,6.557438524302,1
70,3,79.6666666666667,5.03322295684717,1
71,3,79,9.8488578017961,1
72,3,77,12.1243556529821,1
1,3,59.6666666666667,3.05505046330389,2
2,3,63,10.816653826392,2
3,3,64.3333333333333,8.14452781524708,2
4,3,59.6666666666667,10.6926766215636,2
5,3,62.3333333333333,5.68624070307733,2
6,3,55.3333333333333,15.6311654502578,2
7,3,60.6666666666667,12.8970280814354,2
8,3,60,7.93725393319377,2
9,3,63.3333333333333,4.16333199893227,2
10,3,68,6,2
11,3,71,6,2
12,3,68.3333333333333,3.51188458428425,2
13,3,68.3333333333333,9.60902353693305,2
14,3,66,12.5299640861417,2
15,3,71.3333333333333,9.50438495292217,2
16,3,69,8.71779788708135,2
17,3,68.3333333333333,7.09459888459759,2
18,3,65.6666666666667,3.78593889720018,2
19,3,65,7.21110255092798,2
20,3,66.6666666666667,8.7368949480541,2
21,3,67,8.71779788708135,2
22,3,72.3333333333333,11.5902257671425,2
23,3,67.3333333333333,12.2202018532156,2
24,3,65.3333333333333,16.5025250593154,2
25,3,69.3333333333333,9.86576572463249,2
26,3,65.6666666666667,10.2143689640297,2
27,3,65.3333333333333,8.32666399786453,2
28,3,58,11.2694276695846,2
29,3,54,8.54400374531753,2
30,3,60,10.5356537528527,2
31,3,56.6666666666667,11.5902257671425,2
32,3,56.6666666666667,16.1658075373095,2
33,3,59.3333333333333,10.4083299973307,2
34,3,62.6666666666667,6.80685928555405,2
35,3,67,7.93725393319377,2
36,3,61,9.64365076099295,2
37,3,58.6666666666667,4.50924975282289,2
38,3,61.3333333333333,2.08166599946613,2
39,3,64.3333333333333,3.21455025366432,2
40,3,61.3333333333333,1.52752523165195,2
41,3,65.3333333333333,8.50490054811538,2
42,3,64,6.08276253029822,2
43,3,67.3333333333333,6.80685928555405,2
44,3,66,10.5356537528527,2
45,3,67.6666666666667,9.50438495292217,2
46,3,68.3333333333333,4.04145188432738,2
47,3,65,4.35889894354067,2
48,3,65.6666666666667,7.76745346515403,2
49,3,60,7.93725393319377,2
50,3,62.6666666666667,5.5075705472861,2
51,3,60.3333333333333,4.50924975282289,2
52,3,52.6666666666667,3.05505046330389,2
53,3,49,16.0934769394311,2
54,3,53,12.7671453348037,2
55,3,56.6666666666667,5.5075705472861,2
56,3,57,13.8924439894498,2
57,3,57.6666666666667,15.8850034099251,2
58,3,63,11.13552872566,2
59,3,60.3333333333333,9.71253485622231,2
60,3,61.3333333333333,11.6761865920913,2
61,3,62,11.3578166916005,2
62,3,62.3333333333333,7.63762615825973,2
63,3,65,9,2
64,3,65.6666666666667,7.50555349946514,2
65,3,64.6666666666667,11.8462370959446,2
66,3,68.3333333333333,10.785793124909,2
67,3,65,10.1488915650922,2
68,3,61.6666666666667,9.60902353693305,2
69,3,67.3333333333333,8.02080627701064,2
70,3,67.6666666666667,10.4083299973307,2
71,3,63.3333333333333,15.1767365837763,2
72,3,63.6666666666667,6.50640709864771,2
1,3,67.6666666666667,2.51661147842358,3
2,3,66.6666666666667,10.6926766215636,3
3,3,70.3333333333333,11.5902257671425,3
4,3,66.6666666666667,9.60902353693305,3
5,3,71,5.56776436283002,3
6,3,69.6666666666667,10.0166528008778,3
7,3,71.6666666666667,11.7189305541646,3
8,3,73,8.88819441731559,3
9,3,74,7,3
10,3,67.6666666666667,4.50924975282289,3
11,3,70.6666666666667,15.502687938978,3
12,3,68,9.8488578017961,3
13,3,72,8.18535277187245,3
14,3,73.6666666666667,9.60902353693305,3
15,3,73,5.56776436283002,3
16,3,78,12.1243556529821,3
17,3,74,6,3
18,3,69.6666666666667,13.8684293751431,3
19,3,70,9.8488578017961,3
20,3,67.3333333333333,15.1767365837763,3
21,3,69.6666666666667,9.86576572463249,3
