Instance,RowNr,Key_OnOff,TimeStamp,Velocity,Pitch
5,1,1,0,61,79
5,1,0,114,61,79
5,2,1,300,65,78
5,2,0,378,65,78
5,3,1,584,66,79
5,3,0,700,66,79
5,4,1,889,60,76
5,4,0,957,60,76
5,5,1,1172,68,72
5,5,0,1310,68,72
5,6,1,1458,67,67
5,6,0,1544,67,67
5,7,1,1752,64,67
5,7,0,1841,64,67
5,8,1,2048,62,67
5,8,0,2136,62,67
5,9,1,2342,66,79
5,9,0,2478,66,79
5,10,1,2630,65,78
5,10,0,2732,65,78
5,11,1,2920,67,79
5,11,0,3040,67,79
5,12,1,3200,63,76
5,12,0,3256,63,76
5,13,1,3490,70,72
5,13,0,3669,70,72
5,14,1,3775,70,76
5,14,0,3870,70,76
5,15,1,4059,72,79
5,15,0,4112,72,79
5,16,1,4350,71,84
5,16,0,4458,71,84
5,17,1,4647,72,83
5,17,0,4845,72,83
5,18,1,4929,71,81
5,18,0,4988,71,81
5,19,1,5214,72,81
5,19,0,5270,72,81
5,20,1,5485,72,81
5,20,0,5540,72,81
5,21,1,5792,70,83
5,21,0,5888,70,83
5,22,1,6074,70,81
5,22,0,6132,70,81
5,23,1,6362,67,84
5,23,0,6490,67,84
5,24,1,6649,67,81
5,24,0,6708,67,81
5,25,1,6939,65,78
5,25,0,7130,65,78
5,26,1,7216,66,79
5,26,0,7292,66,79
5,27,1,7541,67,79
5,27,0,7653,67,79
5,28,1,8153,63,79
5,28,0,8283,63,79
5,29,1,9352,63,77
5,29,0,9452,63,77
5,30,1,9641,69,77
5,30,0,9712,69,77
5,31,1,9915,68,76
5,31,0,9983,68,76
5,32,1,10199,71,76
5,32,0,10278,71,76
5,33,1,10531,68,74
5,33,0,10674,68,74
5,34,1,11682,74,79
5,34,0,11894,74,79
5,35,1,12279,71,77
5,35,0,12521,71,77
5,36,1,12852,68,76
5,36,0,12956,68,76
5,37,1,13139,66,76
5,37,0,13212,66,76
5,38,1,13420,66,76
5,38,0,13478,66,76
5,39,1,13707,62,76
5,39,0,13801,62,76
5,40,1,13998,64,81
5,40,0,14125,64,81
5,41,1,14292,64,77
5,41,0,14380,64,77
5,42,1,14574,65,76
5,42,0,14638,65,76
5,43,1,14860,66,74
5,43,0,14907,66,74
5,44,1,15136,67,76
5,44,0,15274,67,76
5,45,1,15415,66,79
5,45,0,15465,66,79
5,46,1,15699,68,74
5,46,0,15748,68,74
5,47,1,15987,65,71
5,47,0,16035,65,71
5,48,1,16253,69,72
5,48,0,16314,69,72
5,49,1,16542,70,72
5,49,0,16633,70,72
5,50,1,16807,68,74
5,50,0,16856,68,74
5,51,1,17097,70,74
5,51,0,17163,70,74
5,52,1,17418,60,76
5,52,0,17580,60,76
5,53,1,18588,63,65
5,53,0,18660,63,65
5,54,1,18878,65,65
5,54,0,18982,65,65
5,55,1,19170,62,64
5,55,0,19219,62,64
5,56,1,19435,67,64
5,56,0,19482,67,64
5,57,1,19780,64,62
5,57,0,19940,64,62
5,58,1,20905,69,67
5,58,0,20955,69,67
5,59,1,21198,67,67
5,59,0,21248,67,67
5,60,1,21473,67,71
5,60,0,21527,67,71
5,61,1,21757,69,71
5,61,0,21810,69,71
5,62,1,22034,73,72
5,62,0,22076,73,72
5,63,1,22321,75,72
5,63,0,22359,75,72
5,64,1,22591,72,73
5,64,0,22651,72,73
5,65,1,22883,79,73
5,65,0,22924,79,73
5,66,1,23186,77,74
5,66,0,23448,77,74
5,67,1,23771,69,77
5,67,0,24035,69,77
5,68,1,24374,68,76
5,68,0,24616,68,76
5,69,1,24982,73,74
5,69,0,25191,73,74
5,70,1,25602,71,72
5,70,0,25883,71,72
5,71,1,26242,69,84
5,71,0,26439,69,84
5,72,1,26860,69,84
5,72,0,27089,69,84
